HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainSampleArea,GrainMassWet,GrainMassWetInGrainSample,GrainMassOvenDryInGrainSample,GrainMassAirDry,GrainMassOvenDry,GrainMoisture,GrainProtein,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,GrainCarbon,GrainNitrogen,GrainSulfur,BiomassSampleArea,BiomassWet,BiomassAirDry,GrainMassWetInBiomassSample,GrainMassOvenDryInBiomassSample,ResidueMassWetSubsample,ResidueMassOvenDrySubsample,ResidueCarbon,ResidueNitrogen,ResidueSulfur,Comments
2014,55,-117.083302,46.77923,CF14GPWW_54_15-C,WW,0,,,,1142,,8.4,10.3,74.7,27.4,,53.7,,,,2,,1890,,,,,,,, |  |  | NA
2014,56,-117.08290191,46.77931128,CF14GPWW_55_16-C,WW,0,,,,1001,,8.3,11.9,70.4,31.4,,51.7,,,,2,,2029,,,,,,,, |  |  | NA
2014,57,-117.082466,46.779336,CF14GPWW_56_17-C,WW,0,,,,1112,,8.7,10.3,74.4,27.1,,53.7,,,,2,,1936,,,,,,,, |  |  | NA
2014,58,-117.082048,46.779138,CF14GPSW_18-C,SW,2,,,,695,,7,11.1,73.4,25.6,,57.5,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,59,-117.08160015,46.77925244,GPHY14_GB_C2_59_19-C,GB,0,,,,457,,,,,,,,,,,2,,861,,,,,,,, |  |  | NA
2014,60,-117.081212,46.779279,GPHY14_GB_C2_60_20-C,GB,0,,,,509,,,,,,,,,,,2,,974,,,,,,,, |  |  | NA
2014,61,-117.080794,46.779135,GPHY14_SB_C3_61_21-C,SB,2,,,,841,,12.2,9.3,64.3,,,51.6,,,,0,,,,,,,,,, |  |  | NA
2014,62,-117.08039988,46.77941847,GPHY14_SB_C3_62_22-C,SB,2,,,,1089,,12.6,11.6,62.8,,,52.7,,,,0,,,,,,,,,, |  |  | NA
2014,63,-117.079958,46.779369,CF14GPWW_62_23-C,WW,0,,,,1063,,8.6,12.7,69.6,34.9,,59.1,,,,2,,1805,,,,,,,, |  |  | NA
2014,64,-117.07954,46.779333,CF14GPSW_24-C,SW,2,,,,707,,7.1,9.2,74.5,21.4,,59.9,,,,0,,,,,,,,,, | STARCH OUTSIDE LIMITS |  | NA
2014,65,-117.079122,46.779254,CF14GPSW_25-C,SW,2,,,,1149,,7.2,8.7,77.7,20.2,,59.6,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,66,-117.07873385,46.77928646,CF14GPSW_26-C,SW,2,,,,801,,6.7,12.4,67.7,26.9,,56.1,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  | ORIGINAL SAMPLE BAG RIPPED | NA
2014,67,-117.078286,46.779271,CF14GPSW_27-C,SW,2,,,,766,,6.9,12.6,67.2,28.4,,55.1,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,68,-117.088231,46.779439000000004,GPHY14_GB_A1_68_3-D,GB,0,,,,313,,,,,,,,,,,2,,743,,,,,,,, |  |  | NA
2014,69,-117.087813,46.779414,831GPHY14_GB_A2_69_4-D,GB,0,,,,308,,,,,,,,,,,2,,735,,,,,,,, |  |  | NA
2014,70,-117.087395,46.779587,GPHY14_GB_A2_70_5-D_BIO,GB,0,,,,231,,,,,,,,,,,2,,823,,,,,,,, |  |  | NA
2014,71,-117.086977,46.779564,GPHY14_GB_A3_71_6-D,GB,0,,,,208,,,,,,,,,,,2,,577,,,,,,,, |  |  | NA
2014,72,-117.086559,46.779649,GPHY14_GB_A4_72_7-D,GB,0,,,,440,,,,,,,,,,,2,,1093,,,,,,,, |  |  | NA
2014,73,-117.08617246,46.77963697,GPHY14_GB_A4_73_8-D,GB,0,,,,342,,,,,,,,,,,2,,1045,,,,,,,,MOUSE DAMAGE TO ORIGINAL BAG |  |  | 4 MICE IN THE BAG
2014,74,-117.08569155,46.77950963,CF14GPSW_9-D,SW,2,,,,1202,,7.4,9.1,74.6,21.5,,61.5,,,,0,,,,,,,,,, | STARCH OUTSIDE LIMITS |  | NA
2014,75,-117.085305,46.779642,CF14GPSW_10-D,SW,0,,,,992,,8,8.7,76.3,20.8,,60.1,,,,2,,2199,,,,,,,, | STARCH OUTSIDE LIMITS |  | NA
2014,76,-117.084887,46.77949,CF14GPWW_75_11-D,WW,0,,,,1344,,9,10.1,72.6,26.4,,47.1,,,,2,,3424,,,,,,,, |  |  | NA
2014,77,-117.084469,46.779579,CF14GPWW_76_12-D,WW,0,,,,1122,,9.3,11.5,72.4,30.6,,56.3,,,,2,,1905,,,,,,,, |  |  | NA
2014,78,-117.084051,46.779532,CF14GPWW_77_13-D,WW,0,,,,867,,8.8,12,68.8,32.1,,48.8,,,,2,,2461,,,,,,,, |  |  | NA
2014,79,-117.083633,46.779595,CF14GPWW_78_14-D,WW,0,,,,804,,9.1,11.4,71.5,30.5,,51.9,,,,2,,1517,,,,,,,, |  |  | NA
2014,80,-117.083215,46.779516,CF14GPWW_79_15-D,WW,0,,,,794,,9,12.1,67,31.7,,44.1,,,,2,,1532,,,,,,,, |  |  | NA
2014,81,-117.082797,46.779585,CF14GPWW_80_16-D,WW,0,,,,1056,,8.1,9.1,72.6,22.7,,34.6,,,,2,,1867,,,,,,,,Starch outside limits |  |  | NA
2014,82,-117.082379,46.779622,CF14GPWW_81_17-D,WW,0,,,,982,,8.2,10.1,74.6,26.6,,55.6,,,,2,,1710,,,,,,,,Starch outside limits |  |  | NA
2014,83,-117.081961,46.779424,CF14GPSW_18-D,SW,0,,,,611,,7.3,11.7,71.3,27.7,,57.3,,,,2,,1406,,,,,,,, |  |  | NA
2014,84,-117.081543,46.779563,CF14GPSW_19-D,SW,2,,,,748,,6.5,11.6,71.7,26.5,,55.8,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,85,-117.081125,46.779565,GPHY14_GB_C2_85_20-D,GB,0,,,,409,,,,,,,,,,,2,,810,,,,,,,, |  |  | NA
2014,86,-117.080707,46.779421,GPHY14_SB_C3_86_21-D,SB,2,,,,1099,,10.8,12.6,62.5,,,53.1,,,,0,,,,,,,,,, |  |  | NA
2014,87,-117.080289,46.779684,GPHY14_SB_C3_87_22-D,SB,2,,,,851,,11.5,11.5,62.9,,,51.8,,,,0,,,,,,,,,, |  |  | NA
2014,88,-117.079871,46.779655,CF14GPWW_87_23-D,WW,0,,,,893,,7.9,12.3,71.2,33.5,,59.4,,,,2,,1463,,,,,,,, |  |  | NA
2014,89,-117.07944702,46.77960671,CF14GPSW_24-D,SW,2,,,,791,,6.8,11.5,71.4,24.9,,56.8,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,90,-117.079035,46.77954,CF14GPSW_25-D,SW,2,,,,850,,6.7,8.8,75.4,20.2,,60.3,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS | ORIGINAL SAMPLE BAG RIPPED | NA
2014,91,-117.078617,46.779552,CF14GPSW_26-D,SW,2,,,,752,,6.7,11.4,70,24.2,,57.6,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,92,-117.078199,46.779557,CF14GPSW_27-D,SW,2,,,,937,,6.9,10.7,72.2,24,,60.2,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,93,-117.077781,46.779494,CF14GPSW_28-D,SW,2,,,,466,,6.2,13.4,64.3,32.2,,44,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,94,-117.077363,46.779658,CF14GPSW_29-D,SW,2,,,,402,,6.6,12.2,69.2,27.3,,54.5,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,95,-117.08807304,46.77971682,GPHY14_GB_A1_95_3-E,GB,0,,,,208,,,,,,,,,,,2,,461,,,,,,,, |  |  | NA
2014,96,-117.087663,46.7797,GPHY14_GB_A1_96_4-E,GB,0,,,,286,,,,,,,,,,,2,,722,,,,,,,, |  |  | NA
2014,97,-117.087245,46.779873,GPHY14_GB_A2_97_5-E,GB,0,,,,147,,,,,,,,,,,2,,384,,,,,,,, |  |  | NA
2014,98,-117.086827,46.77985,GPHY14_GB_A3_98_6-E,GB,0,,,,280,,,,,,,,,,,2,,708,,,,,,,, |  |  | NA
2014,99,-117.086409,46.779935,GPHY14_GB_A3_99_7-E,GB,0,,,,273,,,,,,,,,,,2,,658,,,,,,,, |  |  | NA
2014,100,-117.085991,46.779905,GPHY14_GB_A4_100_8-E_BIO,GB,0,,,,213,,,,,,,,,,,2,,585,,,,,,,, |  |  | NA
2014,101,-117.085573,46.77981,CF14GPSW_9-E,SW,2,,,,815,,6.8,10.1,73.9,23.8,,56.4,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,102,-117.085155,46.779928,CF14GPSW_10-E,SW,2,,,,810,,6.9,9.4,75.6,22,,59,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,103,-117.084737,46.779776,CF14GPWW_102_11-E,WW,0,,,,824,,8.9,11.3,67.3,30,,45.6,,,,2,,1926,,,,,,,, |  |  | NA
2014,104,-117.08434522,46.77988297,CF14GPWW_103_12-E,WW,0,,,,808,,8.7,10.2,66.3,26.2,,40.3,,,,2,,1753,,,,,,,, |  |  | NA
2014,105,-117.083901,46.779818,CF14GPWW_104_13-E,WW,0,,,,893,,9.2,12.2,67.1,33.1,,42.2,,,,2,,1709,,,,,,,, |  |  | NA
2014,106,-117.083483,46.779881,CF14GPWW_105_14-E,WW,0,,,,586,,9,10,66.3,25.2,,41.4,,,,2,,1603,,,,,,,, |  |  | NA
2014,107,-117.083065,46.779802,CF14GPWW_106_15-E,WW,0,,,,855,,8.8,10.7,69,28,,45.2,,,,2,,1714,,,,,,,, |  |  | NA
2014,108,-117.082647,46.779871,CF14GPWW_107_16-E,WW,0,,,,873,,8.6,10.3,73.5,27.5,,52.8,,,,2,,1761,,,,,,,, |  |  | NA
2014,109,-117.08219348,46.77987977,CF14GPWW_108_17-E,WW,0,,,,1490,,8.1,10.8,73.6,29.1,,57.8,,,,2,,2576,,,,,,,, |  |  | NA
2014,110,-117.08175331,46.77967045,CF14GPSW_18-E,SW,2,,,,561,,5.9,11.6,71.9,24.6,,56.6,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,111,-117.081393,46.779849,CF14GPSW_19-E,SW,2,,,,658,,6.2,11.1,71,26,,52.3,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,112,-117.080975,46.779851,GPHY14_GB_C2_112_20-E,GB,0,,,,346,,,,,,,,,,,2,,702,,,,,,,, |  |  | NA
2014,113,-117.08053909,46.77969063,GPHY14_SB_C3_113_21-E,SB,2,,,,606,,11.5,12.5,60.9,,,46.4,,,,0,,,,,,,,,, |  |  | NA
2014,114,-117.080139,46.77997,GPHY14_SB_C3_114_22-E,SB,2,,,,424,,12.2,14.1,59.7,,,44.6,,,,0,,,,,,,,,, |  |  | NA
2014,115,-117.07970309,46.77992463,CF14GPWW_114_23-E,WW,0,,,,654,,8.5,10.6,72.1,29,,57.9,,,,2,,1138,,,,,,,, |  |  | NA
2014,116,-117.079303,46.779905,CF14GPWW_115_24-E,WW,0,,,,869,,8,12.7,70.1,34.6,,56.9,,,,2,,1481,,,,,,,, |  |  | NA
2014,117,-117.078885,46.779826,CF14GPSW_25-E,SW,2,,,,750,,6.8,11.5,68.4,25.9,,55.5,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,118,-117.078467,46.779838,CF14GPSW_26-E,SW,2,,,,530,,7.4,9,76.8,20.8,,59.9,,,,0,,,,,,,,,, | STARCH OUTSIDE LIMITS |  | NA
2014,119,-117.07801916,46.77982663,CF14GPSW_27-E,SW,2,,,,828,,6.8,12.1,69.4,26,,57.6,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,120,-117.077631,46.77978,CF14GPSW_28-E,SW,2,,,,604,,6.2,11.8,68.4,25.1,,52.9,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,121,-117.077213,46.779944,CF14GPSW_29-E,SW,2,,,,202,,5.7,15.2,61.9,37.3,,,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | SAMPLE TOO SMALL TO GIVE TEST WT |  | NA
2014,122,-117.087699,46.779986,GPHY14_GB_A1_122_4-F_BIO,GB,0,,,,485,,,,,,,,,,,2,,1045,,,,,,,, |  |  | NA
2014,123,-117.087281,46.780159,GPHY14_GB_A1_123_5-F,GB,0,,,,363,,,,,,,,,,,2,,870,,,,,,,, |  |  | NA
2014,124,-117.086863,46.780136,GPHY14_GB_A2_124_6-F,GB,0,,,,190,,,,,,,,,,,2,,439,,,,,,,, |  |  | NA
2014,125,-117.086445,46.780221,GPHY14_GB_A3_125_7-F,GB,0,,,,261,,,,,,,,,,,2,,679,,,,,,,, |  |  | NA
2014,126,-117.08601127,46.78018382,GPHY14_GB_A4_126_8-F,GB,0,,,,468,,,,,,,,,,,2,,1100,,,,,,,, |  |  | NA
2014,127,-117.08559328,46.78008882,CF14GPSW_9-F,SW,2,,,,694,,6.4,13.3,64.9,31.6,,50.7,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,128,-117.085191,46.780214,CF14GPSW_10-F,SW,2,,,,575,,7,12.9,64.2,30.5,,50.8,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,129,-117.084773,46.780062,CF14GPSW_11-F,SW,2,,,,853,,6.8,9.2,74.6,21.3,,58.7,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,130,-117.084355,46.780151,CF14GPWW_129_12-F,WW,0,,,,970,,8.8,11.6,71.3,31.1,,50.8,,,,2,,2097,,,,,,,, |  |  | NA
2014,131,-117.083937,46.780104,CF14GPWW_130_13-F,WW,0,,,,1232,,8.8,11.9,69.5,32,,44.2,,,,2,,3128,,,,,,,, |  |  | NA
2014,132,-117.083519,46.780167,CF14GPWW_131_14-F,WW,0,,,,1029,,9.1,11,72.1,29.7,,54.6,,,,2,,1849,,,,,,,, |  |  | NA
2014,133,-117.083101,46.780088,CF14GPWW_132_15-F,WW,0,,,,1073,,8.5,11.4,67.4,29.9,,43.3,,,,2,,2224,,,,,,,, |  |  | NA
2014,134,-117.082683,46.780157,CF14GPWW_133_16-F,WW,0,,,,672,,8.9,12.4,69.4,33.2,,53.2,,,,2,,1148,,,,,,,, |  |  | NA
2014,135,-117.082265,46.780194,CF14GPWW_134_17-F,WW,0,,,,1130,,7.8,10.7,70.3,28.7,,48,,,,2,,2657,,,,,,,, |  |  | NA
2014,136,-117.081847,46.779996,CF14GPWW_135_18-F,WW,0,,,,1240,,8.7,9.3,74.8,23.8,,51,,,,2,,2066,,,,,,,, |  |  | NA
2014,137,-117.08145287,46.78014727,CF14GPWW_136_19-F,WW,0,,,,1107,,8.4,9.4,74.2,24.2,,50.3,,,,2,,1983,,,,,,,, |  |  | NA
2014,138,-117.081011,46.780137,CF14GPSW_20-F,SW,2,,,,541,,6.7,12.1,70.3,29.3,,55.5,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,139,-117.080593,46.779993,GPHY14_GB_C2_139_21-F,GB,0,,,,295,,,,,,,,,,,2,,637,,,,,,,, |  |  | NA
2014,140,-117.080175,46.780256,GPHY14_GB_C2_140_22-F,GB,0,,,,183,,,,,,,,,,,2,,427,,,,,,,, |  |  | NA
2014,141,-117.079757,46.780226999999996,GPHY14_SB_C3_141_23-F,SB,2,,,,490,,12.7,14.4,59.1,,,44,,,,0,,,,,,,,,, |  |  | NA
2014,142,-117.079339,46.780191,CF14GPWW_141_24-F,WW,0,,,,782,,8.6,11.9,69.6,32.5,,52.4,,,,2,,1383,,,,,,,, |  |  | NA
2014,143,-117.0789031,46.78010382,CF14GPSW_25-F,SW,2,,,,472,,5.8,13.5,66.7,29.1,,51.3,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,144,-117.078503,46.780124,CF14GPSW_26-F,SW,0,,,,500,,7,8.1,75.5,16.9,,56.5,,,,2,,1028,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,145,-117.078085,46.780129,CF14GPSW_27-F,SW,2,,,,535,,6.8,11.1,70.9,23.9,,54.9,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,146,-117.077667,46.780066,CF14GPSW_28-F,SW,2,,,,204,,6,14.6,63.1,34.4,,,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | SAMPLE TOO SMALL TO GIVE TEST WT | ORIGINAL SAMPLE BAG RIPPED | NA
2014,147,-117.077249,46.78023,CF14GPSW_29-F,SW,0,,,,259,,7.2,14.9,60.1,37.1,,,,,,2,,779,,,,,,,, |  | SAMPLE TOO SMALL FOR TEST WEIGHT | NA
2014,148,-117.076831,46.780004,CF14GPSW_30-F,SW,2,,,,813,,7.3,10.9,72.4,27.8,,61.6,,,,0,,,,,,,,,, |  |  | NA
2014,149,-117.087103,46.780422,GPHY14_GB_A1_149_6-G,GB,0,,,,575,,,,,,,,,,,2,,1400,,,,,,,, |  |  | NA
2014,150,-117.086685,46.780507,GPHY14_GB_A2_150_7-G,GB,0,,,,390,,,,,,,,,,,2,,832,,,,,,,, |  |  | NA
2014,151,-117.08622506,46.78045544,GPHY14_GB_A3_151_8-G_BIO,GB,0,,,,324,,,,,,,,,,,2,,925,,,,,,,, |  |  | NA
2014,152,-117.08583327,46.78037122,GPHY14_GB_A4_152_9-G,GB,0,,,,203,,,,,,,,,,,2,,645,,,,,,,,MOUSE DAMAGE TO SAMPLE |  |  | NA
2014,153,-117.085431,46.7805,GPHY14_GB_A4_153_10-G_BIO,GB,0,,,,217,,,,,,,,,,,2,,757,,,,,,,, |  |  | NA
2014,154,-117.085013,46.780348,CF14GPSW_11-G,SW,2,,,,1035,,6.7,11.4,70.2,25.5,,55.2,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,155,-117.084595,46.780437,CF14GPSW_12-G,SW,2,,,,617,,6.4,10.7,72.8,23.4,,54.8,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,156,-117.084177,46.78039,CF14GPWW_155_13-G,WW,0,,,,893,,9.7,9.8,69.3,25.4,,43.2,,,,2,,2192,,,,,,,, |  |  | NA
2014,157,-117.083759,46.780453,CF14GPWW_156_14-G,WW,0,,,,862,,8.3,10.1,71.3,25.9,,50.5,,,,2,,1793,,,,,,,, |  |  | NA
2014,158,-117.083341,46.780374,CF14GPWW_157_15-G,WW,0,,,,848,,9.2,10.4,70.9,26.6,,45.6,,,,2,,1819,,,,,,,, |  |  | NA
2014,159,-117.082923,46.780443,CF14GPWW_158_16-G,WW,0,,,,929,,8.1,11.7,67,31.1,,41.5,,,,2,,1703,,,,,,,, |  |  | NA
2014,160,-117.082505,46.78048,CF14GPWW_159_17-G,WW,0,,,,1053,,8.9,12.3,67.5,32.4,,47.6,,,,2,,2021,,,,,,,, |  |  | NA
2014,161,-117.082087,46.780282,CF14GPWW_160_18-G,WW,0,,,,997,,8.6,9.5,72.8,24.3,,49.5,,,,2,,2041,,,,,,,, |  |  | NA
2014,162,-117.08164513,46.78040873,CF14GPWW_161_19-G,WW,0,,,,920,,7.7,11.2,66.8,28.9,,40.5,,,,2,,2816,,,,,,,, |  |  | NA
2014,163,-117.081251,46.780423,CF14GPWW_162_20-G,WW,0,,,,1013,,7.5,10.5,75,27.8,,51.5,,,,2,,1908,,,,,,,,Starch outside limits |  |  | NA
2014,164,-117.080833,46.780279,CF14GPSW_21-G,SW,0,,,,520,,7,13.8,63.5,32.5,,53.2,,,,2,,1328,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,165,-117.080415,46.780542,CF14GPSW_22-G,SW,2,,,,548,,6.4,11.1,70.9,26.4,,55.5,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,166,-117.079997,46.780513,GPHY14_GB_C2_166_23-G,GB,0,,,,182,,,,,,,,,,,2,,482,,,,,,,, |  |  | NA
2014,167,-117.079579,46.780477,GPHY14_SB_C3_167_24-G,SB,2,,,,608,,13.6,12.4,60.9,,,47.6,,,,0,,,,,,,,,, |  |  | NA
2014,168,-117.079161,46.780398,CF14GPWW_167_25-G,WW,0,,,,695,,8.2,10.9,72,29.7,,54.9,,,,2,,1190,,,,,,,, |  |  | NA
2014,169,-117.078743,46.78041,CF14GPWW_168_26-G,WW,0,,,,865,,7.7,12.3,69.9,33.3,,53.9,,,,2,,2054,,,,,,,, |  |  | NA
2014,170,-117.078325,46.780415,CF14GPSW_27-G,SW,2,,,,236,,6.4,12.4,67.4,28.8,,,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  | SAMPLE TOO SMALL FOR TEST WEIGHT | NA
2014,171,-117.077907,46.780352,CF14GPSW_28-G,SW,,,,,,,,,,,,,,,,,,,,,,,,,,NA | NA | NA | missing
2014,172,-117.077489,46.780516,CF14GPSW_29-G,SW,2,,,,432,,6.9,11.8,68.9,26.1,,54.3,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,173,-117.077071,46.78029,CF14GPSW_30-G,SW,2,,,,464,,6.7,11.4,70.9,28.6,,56.1,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,174,-117.076653,46.780414,CF14GPSW_31-G,SW,2,,,,822,,6.5,10.5,75.1,25,,61.4,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,175,-117.086879,46.780708,GPHY14_GB_A1_175_6-H,GB,0,,,,375,,,,,,,,,,,2,,935,,,,,,,, |  |  | NA
2014,176,-117.08647678,46.78080097,GPHY14_GB_A1_176_7-H,GB,0,,,,337,,,,,,,,,,,2,,737,,,,,,,, |  |  | NA
2014,177,-117.086043,46.780763,GPHY14_GB_A2_177_8-H,GB,0,,,,228,,,,,,,,,,,2,,553,,,,,,,, |  |  | NA
2014,178,-117.085625,46.780668,GPHY14_GB_A3_178_9-H,GB,0,,,,444,,,,,,,,,,,2,,995,,,,,,,, |  |  | NA
2014,179,-117.085207,46.780786,GPHY14_GB_A4_179_10-H,GB,0,,,,360,,,,,,,,,,,2,,816,,,,,,,, |  |  | NA
2014,180,-117.084789,46.780634,CF14GPSW_11-H,SW,0,,,,491,,7.3,11.1,65.4,25.1,,54.2,,,,2,,1364,,,,,,,, |  |  | NA
2014,181,-117.084371,46.780723,CF14GPSW_12-H,SW,2,,,,577,,6.5,11,69.9,25,,50.2,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,182,-117.08392119,46.78065692,CF14GPWW_181_13-H,WW,0,,,,700,,9.3,11,65.5,28.6,,40.5,,,,2,,1724,,,,,,,, |  |  | NA
2014,183,-117.083535,46.780739,CF14GPWW_182_14-H,WW,0,,,,1448,,8.7,10.3,71.6,27,,44.6,,,,2,,3462,,,,,,,, |  |  | NA
2014,184,-117.083117,46.78066,CF14GPWW_183_15-H,WW,0,,,,1222,,8.8,9.1,73.1,22.7,,53.2,,,,2,,2242,,,,,,,, |  |  | NA
2014,185,-117.082699,46.780729,CF14GPWW_184_16-H,WW,0,,,,1448,,8.3,10.7,70.9,28.2,,45.6,,,,2,,3760,,,,,,,, |  |  | NA
2014,186,-117.082281,46.780766,CF14GPWW_185_17-H,WW,0,,,,1134,,7.9,11.5,70.8,30.2,,43.7,,,,2,,3450,,,,,,,, |  |  | NA
2014,187,-117.081863,46.780568,CF14GPWW_186_18-H,WW,0,,,,645,,9.3,11.3,62.3,31.5,,34.8,,,,2,,1350,,,,,,,, |  |  | NA
2014,188,-117.081445,46.780707,CF14GPWW_187_19-H,WW,0,,,,822,,8.3,11.1,70.6,29.8,,47.2,,,,2,,1575,,,,,,,, |  |  | NA
2014,189,-117.081027,46.780709,CF14GPWW_188_20-H,WW,0,,,,1341,,8.2,10,75.2,26.4,,53.4,,,,2,,2199,,,,,,,,Starch outside limits |  |  | NA
2014,190,-117.080609,46.780565,CF14GPSW_21-H,SW,2,,,,761,,6.5,11.4,69.3,26,,53.6,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,191,-117.080191,46.780828,CF14GPSW_22-H,SW,2,,,,661,,6.4,11.3,71.6,26.7,,54.8,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS |  |  | NA
2014,192,-117.079773,46.780799,GPHY14_GB_C2_192_23-H,GB,0,,,,388,,,,,,,,,,,2,,744,,,,,,,, |  |  | NA
2014,193,-117.079355,46.780763,GPHY14_SB_C3_193_24-H,SB,2,,,,468,,11.8,12,63.4,,,53,,,,0,,,,,,,,,, |  |  | NA
2014,194,-117.07891312,46.78066353,CF14GPWW_193_25-H,WW,,,,,,,,,,,,,,,,,,,,,,,,,, |  |  | Dry Grain Weight: missing
2014,195,-117.078519,46.780696,CF14GPWW_194_26-H,WW,0,,,,560,,8.1,12.4,66.7,33.1,,46,,,,2,,1285,,,,,,,, |  |  | NA
2014,196,-117.078101,46.780701,CF14GPSW_27-H,SW,2,,,,745,,6.7,10.6,74.5,24.4,,56.6,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,197,-117.077683,46.780638,CF14GPSW_28-H,SW,2,,,,830,,6.7,10.6,72.7,23.5,,56.5,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,198,-117.077265,46.780802,CF14GPSW_29-H,SW,2,,,,464,,6.6,8.1,75.4,19.1,,58.4,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS | ORIGINAL SAMPLE BAG RIPPED | NA
2014,199,-117.076847,46.780576,CF14GPSW_30-H,SW,2,,,,970,,6.6,10.4,74.9,24.4,,60.4,,,,0,,,,,,,,,,MOISTURE OUTSIDE LIMITS | STARCH OUTSIDE LIMITS |  | NA
2014,200,-117.0866262,46.7810531,GPHY14_GB_A1_200_7-I,GB,0,,,,220,,,,,,,,,,,2,,543,,,,,,,, |  |  | NA
2014,201,-117.086242,46.781049,GPHY14_GB_A1_201_8-I,GB,0,,,,191,,,,,,,,,,,2,,493,,,,,,,, |  |  | NA
2014,202,-117.085824,46.780954,GPHY14_GB_A2_202_9-I,GB,0,,,,150,,,,,,,,,,,2,,337,,,,,,,, |  |  | NA
2014,203,-117.085406,46.781072,GPHY14_GB_A3_203_10-I,GB,0,,,,192,,,,,,,,,,,2,,601,,,,,,,, |  |  | NA
2014,204,-117.084988,46.78092,GPHY14_GB_A4_204_11-I,GB,0,,,,259,,,,,,,,,,,2,,654,,,,,,,, |  |  | NA
2014,205,-117.08457,46.781009,CF14GPSW_12-I,SW,2,,,,1281,,7.6,10.4,72.5,25.4,,59.5,,,,0,,,,,,,,,, |  |  | NA
2014,206,-117.084152,46.780962,CF14GPSW_13-I,SW,2,,,,927,,7.3,10.3,72.1,24.7,,58.2,,,,0,,,,,,,,,, |  |  | NA
2014,207,-117.08375497,46.78103938,CF14GPSW_14-I,SW,2,,,,890,,7.5,10.7,72.7,25.2,,58.6,,,,0,,,,,,,,,, |  |  | NA
