"Year","Grain Carbon %","Grain Sulfur %","Grain Nitrogen %","Total Residue Wet Weight (grams)","Residue Sub-Sample Wet Weight (grams)","Residue Sub-Sample Dry Weight (grams)","Residue Nitrogen %","Residue Sulfur %","Residue Carbon %","Grain Harvest Comments","Residue Sample Comments","total grain yield dry(grams/M2)","X","Y","ID2","Crop"
2007,,,,,,,,,,,,389.271653543307,-117.080808,46.780851,214,"SW"
2007,,,,,,,,,,,,403.051181102362,-117.08043771,46.78111806,215,"SW"
2007,,,,,,,,,,,,257.874015748031,-117.08328225,46.78127044,232,"SW"
2007,,,,,,,,,,,,273.622047244094,-117.082951,46.781232,233,"SW"
2007,,,,,,,,,,,,431.594488188976,-117.082533,46.781301,234,"SW"
2007,,,,,,,,,,,,308.070866141732,-117.082115,46.781338,235,"SW"
2007,,,,,,,,,,,,412.40157480315,-117.081697,46.78114,236,"SW"
2007,,,,,,,,,,,,253.444881889764,-117.08124367,46.78126348,237,"SW"
2007,,,,,,,,,,,,314.96062992126,-117.080861,46.781281,238,"SW"
2007,,,,,,,,,,,,467.027559055118,-117.08045495,46.78115338,239,"SW"
2007,,,,,,,,,,,,215.551181102362,-117.08011053,46.78144636,240,"SW"
2007,,,,,,,,,,,,421.259842519685,-117.082938,46.781587,256,"SW"
2007,,,,,,,,,,,,280.01968503937,-117.08252,46.781624,257,"SW"
2007,,,,,,,,,,,,306.594488188976,-117.082102,46.781426,258,"SW"
2007,,,,,,,,,,,,356.791338582677,-117.081684,46.781565,259,"SW"
2007,,,,,,,,,,,,370.07874015748,-117.081266,46.781567,260,"SW"
2007,,,,,,,,,,,,311.515748031496,-117.080848,46.781423,261,"SW"
2007,,,,,,,,,,,,269.192913385827,-117.08043,46.781686,262,"SW"
2007,,,,,,,,,,,,259.842519685039,-117.080012,46.781657,263,"SW"
2007,,,,,,,,,,,,438.484251968504,-117.08265008,46.78185937,279,"SW"
2007,,,,,,,,,,,,339.074803149606,-117.082246,46.78191,280,"SW"
2007,,,,,,,,,,,,305.11811023622,-117.08181228,46.78170481,281,"SW"
2007,,,,,,,,,,,,337.59842519685,-117.08141,46.781851,282,"SW"
2007,,,,,,,,,,,,246.062992125984,-117.080992,46.781853,283,"SW"
2007,,,,,,,,,,,,270.669291338583,-117.080574,46.781709,284,"SW"
2007,,,,,,,,,,,,375,-117.080156,46.781972,285,"SW"
2007,,,,,,,,,,,,374.507874015748,-117.079738,46.781943,286,"SW"
2007,,,,,,,,,,,,343.503937007874,-117.082192,46.782196,305,"SW"
2007,,,,,,,,,,,,405.511811023622,-117.081774,46.781998,306,"SW"
2007,,,,,,,,,,,,414.370078740157,-117.081356,46.782137,307,"SW"
2007,,,,,,,,,,,,171.259842519685,-117.080938,46.782139,308,"SW"
2007,,,,,,,,,,,,301.673228346457,-117.08049902,46.78197702,309,"SW"
2007,,,,,,,,,,,,318.897637795276,-117.080102,46.782258,310,"SW"
2007,,,,,,,,,,,,399.606299212598,-117.079684,46.782229,311,"SW"
2007,,,,,,,,,,,,197.342519685039,-117.07930181,46.78221346,312,"SW"
2007,,,,,,,,,,,,238.681102362205,-117.081825,46.782284,331,"SW"
2007,,,,,,,,,,,,258.858267716535,-117.081407,46.782423,332,"SW"
2007,,,,,,,,,,,,391.240157480315,-117.080989,46.782425,333,"SW"
2007,,,,,,,,,,,,259.842519685039,-117.080571,46.782281,334,"SW"
2007,,,,,,,,,,,,328.740157480315,-117.080153,46.782544,335,"SW"
2007,,,,,,,,,,,,468.996062992126,-117.079735,46.782515,336,"SW"
2007,,,,,,,,,,,,134.842519685039,-117.079317,46.782479,337,"SW"
2007,,,,,,,,,,,,412.893700787402,-117.081691,46.78257,355,"SW"
2007,,,,,,,,,,,,432.086614173228,-117.081273,46.782709,356,"SW"
2007,,,,,,,,,,,,416.830708661417,-117.080855,46.782711,357,"SW"
2007,,,,,,,,,,,,321.850393700787,-117.08041408,46.78255608,358,"SW"
2007,,,,,,,,,,,,356.791338582677,-117.080019,46.78283,359,"SW"
2007,,,,,,,,,,,,272.637795275591,-117.079601,46.782801,360,"SW"
2007,,,,,,,,,,,,307.57874015748,-117.08165033,46.78282132,377,"SW"
2007,,,,,,,,,,,,379.92125984252,-117.08129,46.782995,378,"SW"
2007,,,,,,,,,,,,382.874015748031,-117.080872,46.782997,379,"SW"
2007,,,,,,,,,,,,333.169291338583,-117.080454,46.782853,380,"SW"
2007,,,,,,,,,,,,288.877952755905,-117.080036,46.783116,381,"SW"
2007,,,,,,,,,,,,285.925196850394,-117.08099,46.783283,401,"SW"
2007,,,,,,,,,,,,359.744094488189,-117.080572,46.783139,402,"SW"
2007,,,,,,,,,,,,362.204724409449,-117.080679,46.783425,425,"SW"
2007,44.74,0.2416,3.56,,,,,,,,,4,-117.08846626,46.77882662,19,"WL"
2007,44.29,0.2448,4.217,,,,,,,,,57.5,-117.088064,46.778867,20,"WL"
2007,44.6,0.2744,3.961,,,,,,,,,69.5,-117.0879,46.779128,44,"WL"
2007,44.76,0.26,4.221,,,,,,,,,44.5,-117.087813,46.779414,69,"WL"
2007,44.11,0.2862,4.076,,,,,,,,,114.5,-117.087395,46.779587,70,"WL"
2007,44.3,0.2557,3.428,,,,,,,,,23,-117.087245,46.779873,97,"WL"
2007,44.42,0.297,3.671,,,,,,,,,58.5,-117.086863,46.780136,124,"WL"
2007,44.63,0.2891,3.818,,,,,,,,,20.5,-117.086685,46.780507,150,"WL"
2007,44.21,0.2786,3.901,,,,,,,,,117,-117.086043,46.780763,177,"WL"
2007,,,,0,0,0,,,,"crop Failure",,0,-117.085824,46.780954,202,"WL"
2007,44.05,0.249,3.828,,,,,,,,,46,-117.08586126,46.78132062,226,"WL"
2007,44.09,0.2652,4.295,,,,,,,,,136.5,-117.085446,46.781644,250,"WL"
2007,44.23,0.2796,3.9,,,,,,,,,53.5,-117.085172,46.78193,273,"WL"
2007,44.8,0.279,4.294,,,,,,,,,134,-117.0847,46.782064,299,"WL"
2007,44.93,0.2601,4.124,256,45,41,,,,,,61.5,-117.084751,46.78235,324,"WL"
2007,44.44,0.2482,4.05,423,114,104,,,,,,112.5,-117.084333,46.782439,325,"WL"
2007,44.27,0.2835,4.084,101,29,26,,,,,,36.5,-117.084199,46.782725,349,"WL"
2007,44.63,0.2754,3.793,207,42,38,,,,,,71.5,-117.083798,46.782964,372,"WL"
2007,45.06,0.3537,3.991,,,,,,,,,15.5,-117.08390985,46.78312585,394,"WL"
2007,44.69,0.3402,4.296,,,,,,,,,178,-117.083498,46.783313,395,"WL"
2007,44.17,0.342,4.118,,,,,,,,,91,-117.08321056,46.7834571,419,"WL"
2007,,,,,,,,,,"This area planted to RR alfalfa.  WT should have been here if it were planted.",,,-117.08888012,46.77895174,18,"WT"
2007,,,,,,,,,,"This area planted to RR alfalfa.  WT should have been here if it were planted.",,,-117.08870619,46.77911338,42,"WT"
2007,44.37,0.2354,2.102,,,,,,,,,469.488188976378,-117.088318,46.779153,43,"WT"
2007,44.44,0.2372,2.068,,,,,,,,,484.251968503937,-117.088231,46.779439,68,"WT"
2007,,,,,,,,,,"This area planted to RR alfalfa.  WT should have been here if it were planted.",,,-117.08807304,46.77971682,95,"WT"
2007,44.26,0.2194,1.802,,,,,,,,,288.877952755905,-117.087663,46.7797,96,"WT"
2007,43.48,0.1395,1.718,,,,,,,,,524.114173228346,-117.087699,46.779986,122,"WT"
2007,43.83,0.1729,2.267,,,,,,,,,461.122047244094,-117.087281,46.780159,123,"WT"
2007,43.92,0.165,2.201,,,,,,,,,634.350393700787,-117.087103,46.780422,149,"WT"
2007,43.95,0.1743,2.237,,,,,,,,,480.807086614173,-117.086879,46.780708,175,"WT"
2007,44.01,0.1695,2.166,,,,,,,,,701.771653543307,-117.08647678,46.78080097,176,"WT"
2007,,,,,,,,,,"This area planted to RR alfalfa.  WT should have been here if it were planted.",,,-117.0866262,46.7810531,200,"WT"
2007,44.08,0.2063,2.698,,,,,,,,,472.933070866142,-117.086242,46.781049,201,"WT"
2007,,,,,,,,,,"This area planted to RR alfalfa.  WT should have been here if it were planted.",,,-117.086295,46.781365,225,"WT"
2007,43.14,0.166,2.094,,,,,,,,,711.614173228346,-117.085864,46.781526,249,"WT"
2007,43.48,0.1425,1.753,,,,,,,,,594.488188976378,-117.08559,46.781812,272,"WT"
2007,,,,,,,,,,"This area planted to RR alfalfa.  WT should have been here if it were planted.",,,-117.085536,46.782098,297,"WT"
2007,43.68,0.1547,1.936,1518,76,69,,,,,,468.011811023622,-117.085118,46.782216,298,"WT"
2007,,,,,,,,,,"This area planted to RR alfalfa.  WT should have been here if it were planted.",,,-117.08513522,46.78249247,323,"WT"
2007,43.37,0.165,2.16,1909,116,103,,,,,,593.996062992126,-117.084617,46.782636,348,"WT"
2007,43.96,0.2132,2.906,2144,91,84,,,,,,377.952755905512,-117.08422983,46.78296597,371,"WT"
2007,,,,,,,,,,,,418.307086614173,-117.082498,46.778764,13,"WW"
2007,,,,,,,,,,,,249.015748031496,-117.08163216,46.77868863,14,"WW"
2007,,,,,,,,,,,,510.826771653543,-117.081244,46.778707,15,"WW"
2007,,,,,,,,,,,,624.015748031496,-117.080408,46.778826,16,"WW"
2007,,,,,,,,,,,,622.53937007874,-117.07999,46.778797,17,"WW"
2007,,,,,,,,,,,,420.767716535433,-117.082212,46.77905,34,"WW"
2007,,,,,,,,,,,,487.696850393701,-117.081794,46.778852,35,"WW"
2007,,,,,,,,,,,,743.602362204724,-117.08140584,46.77900737,36,"WW"
2007,,,,,,,,,,,,401.574803149606,-117.080958,46.778993,37,"WW"
2007,,,,,,,,,,,,512.303149606299,-117.08054,46.778849,38,"WW"
2007,,,,,,,,,,,,488.681102362205,-117.080122,46.779112,39,"WW"
2007,,,,,,,,,,,,255.905511811024,-117.079704,46.779083,40,"WW"
2007,,,,,,,,,,,,585.137795275591,-117.079286,46.779047,41,"WW"
2007,,,,,,,,,,,,351.870078740157,-117.082048,46.779138,58,"WW"
2007,,,,,,,,,,,,721.456692913386,-117.08160015,46.77925244,59,"WW"
2007,,,,,,,,,,,,669.291338582677,-117.081212,46.779279,60,"WW"
2007,,,,,,,,,,,,483.267716535433,-117.080794,46.779135,61,"WW"
2007,,,,,,,,,,,,628.444881889764,-117.08039988,46.77941847,62,"WW"
2007,,,,,,,,,,,,497.047244094488,-117.079958,46.779369,63,"WW"
2007,,,,,,,,,,,,535.433070866142,-117.07954,46.779333,64,"WW"
2007,,,,,,,,,,,,555.11811023622,-117.079122,46.779254,65,"WW"
2007,,,,,,,,,,,,525.09842519685,-117.07873385,46.77928646,66,"WW"
2007,,,,,,,,,,,,352.854330708661,-117.078286,46.779271,67,"WW"
2007,,,,,,,,,,,,558.070866141732,-117.081961,46.779424,83,"WW"
2007,,,,,,,,,,,,554.133858267717,-117.081543,46.779563,84,"WW"
2007,,,,,,,,,,,,601.377952755906,-117.081125,46.779565,85,"WW"
2007,,,,,,,,,,"wet spot.  This spot was not planted",,,-117.080707,46.779421,86,"WW"
2007,,,,,,,,,,,,381.889763779528,-117.080289,46.779684,87,"WW"
2007,,,,,,,,,,,,506.397637795276,-117.079871,46.779655,88,"WW"
2007,,,,,,,,,,,,505.905511811024,-117.07944702,46.77960671,89,"WW"
2007,,,,,,,,,,,,497.047244094488,-117.079035,46.77954,90,"WW"
2007,,,,,,,,,,,,661.909448818898,-117.078617,46.779552,91,"WW"
2007,,,,,,,,,,,,761.318897637795,-117.078199,46.779557,92,"WW"
2007,,,,,,,,,,,,304.133858267717,-117.077781,46.779494,93,"WW"
2007,,,,,,,,,,,,263.779527559055,-117.077363,46.779658,94,"WW"
2007,,,,,,,,,,,,562.992125984252,-117.08175331,46.77967045,110,"WW"
2007,,,,,,,,,,,,347.933070866142,-117.081393,46.779849,111,"WW"
2007,,,,,,,,,,,,499.015748031496,-117.080975,46.779851,112,"WW"
2007,,,,,,,,,,,,382.381889763779,-117.08053909,46.77969063,113,"WW"
2007,,,,,,,,,,,,314.468503937008,-117.080139,46.77997,114,"WW"
2007,,,,,,,,,,,,394.192913385827,-117.07970309,46.77992463,115,"WW"
2007,,,,,,,,,,,,497.047244094488,-117.079303,46.779905,116,"WW"
2007,,,,,,,,,,,,456.692913385827,-117.078885,46.779826,117,"WW"
2007,,,,,,,,,,,,588.582677165354,-117.078467,46.779838,118,"WW"
2007,,,,,,,,,,,,629.92125984252,-117.07801916,46.77982663,119,"WW"
2007,,,,,,,,,,,,392.224409448819,-117.077631,46.77978,120,"WW"
2007,,,,,,,,,,,,256.397637795276,-117.077213,46.779944,121,"WW"
2007,,,,,,,,,,,,489.173228346457,-117.081011,46.780137,138,"WW"
2007,,,,,,,,,,,,359.744094488189,-117.080593,46.779993,139,"WW"
2007,,,,,,,,,,,,401.082677165354,-117.080175,46.780256,140,"WW"
2007,,,,,,,,,,,,337.106299212598,-117.079757,46.780227,141,"WW"
2007,,,,,,,,,,,,451.771653543307,-117.079339,46.780191,142,"WW"
2007,,,,,,,,,,,,475.393700787402,-117.0789031,46.78010382,143,"WW"
2007,,,,,,,,,,,,461.122047244094,-117.078503,46.780124,144,"WW"
2007,,,,,,,,,,,,439.468503937008,-117.078085,46.780129,145,"WW"
2007,,,,,,,,,,,,355.314960629921,-117.077667,46.780066,146,"WW"
2007,,,,,,,,,,,,233.267716535433,-117.077249,46.78023,147,"WW"
2007,,,,,,,,,,,,498.523622047244,-117.076831,46.780004,148,"WW"
2007,,,,,,,,,,,,496.555118110236,-117.080833,46.780279,164,"WW"
2007,,,,,,,,,,,,589.074803149606,-117.080415,46.780542,165,"WW"
2007,,,,,,,,,,,,533.464566929134,-117.079997,46.780513,166,"WW"
2007,,,,,,,,,,,,388.287401574803,-117.079579,46.780477,167,"WW"
2007,,,,,,,,,,,,369.586614173228,-117.079161,46.780398,168,"WW"
2007,,,,,,,,,,,,380.905511811024,-117.078743,46.78041,169,"WW"
2007,,,,,,,,,,,,268.208661417323,-117.078325,46.780415,170,"WW"
2007,,,,,,,,,,,,331.200787401575,-117.077907,46.780352,171,"WW"
2007,,,,,,,,,,,,395.177165354331,-117.077489,46.780516,172,"WW"
2007,,,,,,,,,,,,369.586614173228,-117.077071,46.78029,173,"WW"
2007,,,,,,,,,,,,491.141732283465,-117.076653,46.780414,174,"WW"
2007,,,,,,,,,,,,464.074803149606,-117.080609,46.780565,190,"WW"
2007,,,,,,,,,,,,495.07874015748,-117.080191,46.780828,191,"WW"
2007,,,,,,,,,,,,434.055118110236,-117.079773,46.780799,192,"WW"
2007,,,,,,,,,,,,462.106299212598,-117.079355,46.780763,193,"WW"
2007,,,,,,,,,,,,493.602362204724,-117.07891312,46.78066353,194,"WW"
2007,,,,,,,,,,,,484.744094488189,-117.078519,46.780696,195,"WW"
2007,,,,,,,,,,,,547.244094488189,-117.078101,46.780701,196,"WW"
2007,,,,,,,,,,,,414.862204724409,-117.077683,46.780638,197,"WW"
2007,,,,,,,,,,,,473.425196850394,-117.077265,46.780802,198,"WW"
2007,,,,,,,,,,,,534.94094488189,-117.076847,46.780576,199,"WW"
2007,,,,,,,,,,,,398.129921259842,-117.079972,46.781085,216,"WW"
2007,,,,,,,,,,,,576.279527559055,-117.079554,46.781049,217,"WW"
2007,,,,,,,,,,,,599.409448818898,-117.079136,46.78097,218,"WW"
2007,,,,,,,,,,,,684.547244094488,-117.078718,46.780982,219,"WW"
2007,,,,,,,,,,,,542.814960629921,-117.0783,46.780987,220,"WW"
2007,,,,,,,,,,,,564.468503937008,-117.077882,46.780924,221,"WW"
2007,,,,,,,,,,,,596.948818897638,-117.077464,46.781088,222,"WW"
2007,,,,,,,,,,,,435.03937007874,-117.077046,46.780862,223,"WW"
2007,,,,,,,,,,,,465.05905511811,-117.076628,46.780986,224,"WW"
2007,,,,,,,,,,,,619.586614173228,-117.079607,46.781371,241,"WW"
2007,,,,,,,,,,,,579.724409448819,-117.079189,46.781335,242,"WW"
2007,,,,,,,,,,,,606.791338582677,-117.078771,46.781256,243,"WW"
2007,,,,,,,,,,,,594.98031496063,-117.07838882,46.78129255,244,"WW"
2007,,,,,,,,,,,,435.03937007874,-117.077935,46.781273,245,"WW"
2007,,,,,,,,,,,,511.811023622047,-117.077517,46.78121,246,"WW"
2007,,,,,,,,,,,,593.503937007874,-117.077099,46.781374,247,"WW"
2007,,,,,,,,,,,,670.767716535433,-117.07669891,46.78116437,248,"WW"
2007,,,,,,,,,,,,577.263779527559,-117.079594,46.781621,264,"WW"
2007,,,,,,,,,,,,534.94094488189,-117.0791581,46.78153382,265,"WW"
2007,,,,,,,,,,,,453.740157480315,-117.078758,46.781554,266,"WW"
2007,,,,,,,,,,,,627.952755905512,-117.07834,46.781559,267,"WW"
2007,,,,,,,,,,,,606.791338582677,-117.077922,46.781496,268,"WW"
2007,,,,,,,,,,,,640.255905511811,-117.077504,46.78166,269,"WW"
2007,,,,,,,,,,,,591.043307086614,-117.077086,46.781434,270,"WW"
2007,,,,,,,,,,,,336.122047244094,-117.076668,46.781558,271,"WW"
2007,,,,,,,,,,,,577.755905511811,-117.07932,46.781907,287,"WW"
2007,,,,,,,,,,,,566.929133858268,-117.07886619,46.78180208,288,"WW"
2007,,,,,,,,,,,,644.192913385827,-117.078484,46.78184,289,"WW"
2007,,,,,,,,,,,,590.05905511811,-117.078066,46.781845,290,"WW"
2007,,,,,,,,,,,,385.826771653543,-117.077648,46.781782,291,"WW"
2007,,,,,,,,,,,,498.031496062992,-117.07723,46.781946,292,"WW"
2007,,,,,,,,,,,,462.106299212598,-117.076812,46.78172,293,"WW"
2007,,,,,,,,,,,,533.464566929134,-117.078848,46.782114,313,"WW"
2007,,,,,,,,,,,,462.59842519685,-117.07843,46.782126,314,"WW"
2007,,,,,,,,,,,,510.334645669291,-117.07804184,46.78214737,315,"WW"
2007,,,,,,,,,,,,517.224409448819,-117.077594,46.782068,316,"WW"
2007,,,,,,,,,,,,445.866141732283,-117.07889105,46.78239455,338,"WW"
2008,,,,,,,,,,,,,-117.082498,46.778764,13,"Fallow"
2008,,,,,,,,,,,,,-117.082212,46.77905,34,"Fallow"
2008,,,,,,,,,,,,,-117.082048,46.779138,58,"Fallow"
2008,,,,,,,,,,,,,-117.081961,46.779424,83,"Fallow"
2008,,,,,,,,,,,,,-117.081543,46.779563,84,"Fallow"
2008,,,,,,,,,,,,,-117.08175331,46.77967045,110,"Fallow"
2008,,,,,,,,,,,,,-117.081393,46.779849,111,"Fallow"
2008,,,,,,,,,,,,,-117.081011,46.780137,138,"Fallow"
2008,,,,,,,,,,,,,-117.080833,46.780279,164,"Fallow"
2008,,,,,,,,,,,,,-117.080415,46.780542,165,"Fallow"
2008,,,,,,,,,,,,,-117.080609,46.780565,190,"Fallow"
2008,,,,,,,,,,,,,-117.080191,46.780828,191,"Fallow"
2008,,,,,,,,,,,,,-117.079972,46.781085,216,"Fallow"
2008,,,,,,,,,,,,,-117.079607,46.781371,241,"Fallow"
2008,,,,,,,,,,,,,-117.079594,46.781621,264,"Fallow"
2008,,,,,,,,,,,,,-117.07932,46.781907,287,"Fallow"
2008,,,,,,,,,,,,,-117.078848,46.782114,313,"Fallow"
2008,,,,0,0,0,,,,,,184.5,-117.081794,46.778852,35,"Garbonzo Beans"
2008,,,,522.2,151,131,,,,,,151,-117.08140584,46.77900737,36,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,184,-117.08160015,46.77925244,59,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,120.5,-117.081212,46.779279,60,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,184.5,-117.081125,46.779565,85,"Garbonzo Beans"
2008,,,,368.2,98,85,,,,,,171.5,-117.080975,46.779851,112,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,128,-117.080593,46.779993,139,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,123.5,-117.080175,46.780256,140,"Garbonzo Beans"
2008,,,,288.2,89,77,,,,,,150.5,-117.079997,46.780513,166,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,,-117.079773,46.780799,192,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,174.5,-117.079554,46.781049,217,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,252,-117.079189,46.781335,242,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,34,-117.0791581,46.78153382,265,"Garbonzo Beans"
2008,,,,327.2,97,85,,,,,,170.5,-117.078758,46.781554,266,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,176.5,-117.07886619,46.78180208,288,"Garbonzo Beans"
2008,,,,403.2,109,-77777,,,,,,11,-117.078484,46.78184,289,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,181,-117.07843,46.782126,314,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,189,-117.07889105,46.78239455,338,"Garbonzo Beans"
2008,,,,0,0,0,,,,,,414.862204724409,-117.08163216,46.77868863,14,"spring barley"
2008,,,,0,0,0,,,,,,243.602362204724,-117.081244,46.778707,15,"spring barley"
2008,,,,0,0,0,,,,,,181.102362204724,-117.080958,46.778993,37,"spring barley"
2008,,,,0,0,0,,,,,,156.003937007874,-117.080794,46.779135,61,"spring barley"
2008,,,,0,0,0,,,,,,422.736220472441,-117.08039988,46.77941847,62,"spring barley"
2008,,,,0,0,0,,,,,,370.07874015748,-117.080707,46.779421,86,"spring barley"
2008,,,,1075.4,98,87,,,,,,411.909448818898,-117.080289,46.779684,87,"spring barley"
2008,,,,0,0,0,,,,,,311.515748031496,-117.08053909,46.77969063,113,"spring barley"
2008,,,,0,0,0,,,,,,182.57874015748,-117.080139,46.77997,114,"spring barley"
2008,,,,0,0,136,,,,,"there is a residue sub sample dry weight for this sample, but no residue subsample wet or corresponding total residue weights?",236.712598425197,-117.079757,46.780227,141,"spring barley"
2008,,,,711.4,139,-77777,,,,,,200.295275590551,-117.079579,46.780477,167,"spring barley"
2008,,,,920.4,98,93,,,,,,366.633858267717,-117.079355,46.780763,193,"spring barley"
2008,,,,0,0,0,,,,,,368.602362204724,-117.079136,46.78097,218,"spring barley"
2008,,,,0,0,0,,,,,,387.795275590551,-117.078718,46.780982,219,"spring barley"
2008,,,,1195.4,74,64,,,,,,428.149606299213,-117.078771,46.781256,243,"spring barley"
2008,,,,0,0,0,,,,,,459.153543307087,-117.07838882,46.78129255,244,"spring barley"
2008,,,,0,0,0,,,,,,376.476377952756,-117.07834,46.781559,267,"spring barley"
2008,,,,1054.4,75,66,,,,,,405.01968503937,-117.078066,46.781845,290,"spring barley"
2008,,,,0,0,0,,,,,,211.122047244094,-117.07804184,46.78214737,315,"spring barley"
2008,,,,0,0,0,,,,,,206.200787401575,-117.077594,46.782068,316,"spring barley"
2008,,,,0,0,0,,,,,,270.669291338583,-117.07999,46.778797,17,"spring canola"
2008,,,,0,0,0,,,,,,24.1141732283465,-117.079704,46.779083,40,"spring canola"
2008,,,,0,0,0,,,,,,134.350393700787,-117.07954,46.779333,64,"spring canola"
2008,,,,0,0,0,,,,,,139.271653543307,-117.07944702,46.77960671,89,"spring canola"
2008,,,,1026.4,315,277,,,,,,186.023622047244,-117.079035,46.77954,90,"spring canola"
2008,,,,0,0,0,,,,,,166.338582677165,-117.077781,46.779494,93,"spring canola"
2008,,,,0,0,0,,,,,,125,-117.077363,46.779658,94,"spring canola"
2008,,,,938.4,280,247,,,,,,161.417322834646,-117.078885,46.779826,117,"spring canola"
2008,,,,270.4,126,109,,,,,,64.9606299212598,-117.077213,46.779944,121,"spring canola"
2008,,,,0,0,0,,,,,,121.555118110236,-117.0789031,46.78010382,143,"spring canola"
2008,,,,0,0,0,,,,,,122.047244094488,-117.078503,46.780124,144,"spring canola"
2008,,,,0,0,0,,,,,,157.972440944882,-117.076831,46.780004,148,"spring canola"
2008,,,,469.4,189,169,,,,,,115.649606299213,-117.078325,46.780415,170,"spring canola"
2008,,,,0,0,0,,,,,,186.515748031496,-117.076653,46.780414,174,"spring canola"
2008,,,,0,0,0,,,,,,148.622047244094,-117.078101,46.780701,196,"spring canola"
2008,,,,0,0,0,,,,,,196.358267716535,-117.077882,46.780924,221,"spring canola"
2008,,,,0,0,0,,,,,,215.551181102362,-117.077464,46.781088,222,"spring canola"
2008,,,,0,0,0,,,,,,199.311023622047,-117.077517,46.78121,246,"spring canola"
2008,,,,0,0,0,,,,,,210.629921259843,-117.077099,46.781374,247,"spring canola"
2008,,,,760.4,246,218,,,,,,173.720472440945,-117.077086,46.781434,270,"spring canola"
2008,,,,0,0,0,,,,,,116.633858267717,-117.076812,46.78172,293,"spring canola"
2008,,,,0,0,0,,,,,,185.5,-117.079286,46.779047,41,"spring pea"
2008,,,,0,0,0,,,,,,196.5,-117.079122,46.779254,65,"spring pea"
2008,,,,0,0,0,,,,,,206,-117.07873385,46.77928646,66,"spring pea"
2008,,,,473.2,152,134,,,,,,207,-117.078286,46.779271,67,"spring pea"
2008,,,,0,0,0,,,,,,202.5,-117.078617,46.779552,91,"spring pea"
2008,,,,0,0,0,,,,,,230,-117.078199,46.779557,92,"spring pea"
2008,,,,0,0,0,,,,,,211,-117.078467,46.779838,118,"spring pea"
2008,,,,0,0,0,,,,,,188,-117.07801916,46.77982663,119,"spring pea"
2008,,,,367.2,126,110,,,,,,170.5,-117.077631,46.77978,120,"spring pea"
2008,,,,0,0,0,,,,,,163.5,-117.078085,46.780129,145,"spring pea"
2008,,,,0,0,0,,,,,,47,-117.077667,46.780066,146,"spring pea"
2008,,,,0,0,0,,,,,,108.5,-117.077249,46.78023,147,"spring pea"
2008,,,,0,0,0,,,,,,108.5,-117.077907,46.780352,171,"spring pea"
2008,,,,0,0,0,,,,,,95,-117.077489,46.780516,172,"spring pea"
2008,,,,288.2,91,81,,,,,,132,-117.077071,46.78029,173,"spring pea"
2008,,,,0,0,0,,,,,,110.5,-117.077683,46.780638,197,"spring pea"
2008,,,,0,0,0,,,,,,135,-117.077265,46.780802,198,"spring pea"
2008,,,,449.2,135,118,,,,,,205,-117.076847,46.780576,199,"spring pea"
2008,,,,0,0,0,,,,,,198,-117.077046,46.780862,223,"spring pea"
2008,,,,460.2,125,111,,,,,,194,-117.076628,46.780986,224,"spring pea"
2008,,,,0,0,0,,,,,,278.5,-117.07669891,46.78116437,248,"spring pea"
2008,,,,0,0,0,,,,,,77.5,-117.076668,46.781558,271,"spring pea"
2008,,,,1078.4,124,115,,,,,,263.779527559055,-117.08706455,46.77869163,2,"spring wheat"
2008,,,,837.4,107,100,,,,,,320.374015748031,-117.086678,46.778791,3,"spring wheat"
2008,,,,903.4,157,147,,,,,,287.893700787402,-117.08626,46.778761,4,"spring wheat"
2008,,,,,,,,,,,,,-117.08888012,46.77895174,18,"spring wheat"
2008,,,,567.4,98,56,,,,,,241.633858267717,-117.08846626,46.77882662,19,"spring wheat"
2008,,,,580.4,98,91,,,,,,246.062992125984,-117.088064,46.778867,20,"spring wheat"
2008,,,,549.4,117,109,,,,,,247.047244094488,-117.087646,46.778842,21,"spring wheat"
2008,,,,765.4,96,91,,,,,,360.728346456693,-117.086392,46.779077,24,"spring wheat"
2008,,,,1311.4,127,120,,,,,,245.570866141732,-117.085974,46.779047,25,"spring wheat"
2008,,,,,,,,,,,,,-117.08870619,46.77911338,42,"spring wheat"
2008,,,,786.4,104,98,,,,,,212.106299212598,-117.088318,46.779153,43,"spring wheat"
2008,,,,513.4,91,86,,,,,,235.728346456693,-117.0879,46.779128,44,"spring wheat"
2008,,,,575.4,106,98,,,,,,258.858267716535,-117.08746351,46.77928833,45,"spring wheat"
2008,,,,789.4,119,112,,,,,,394.685039370079,-117.087064,46.779278,46,"spring wheat"
2008,,,,1152.4,151,144,,,,,,270.669291338583,-117.086228,46.779333,48,"spring wheat"
2008,,,,1283.4,155,149,,,,,,299.212598425197,-117.08581,46.779238,49,"spring wheat"
