Year,ID2,Crop,Grain Nitrogen %..19,GrainNitrogen,GrainNUbbie,GrainNUnger,GrainNUbbieRmOutlier,GrainNUngerRmOutlier,GrainNFinal
2007,13,WW,NA,1.5438596491228072,NA,1.5438596491228072,NA,1.5438596491228072,1.5438596491228072
2007,14,WW,NA,2.4828,NA,2.4828,NA,2.4828,2.4828
2007,15,WW,NA,2,NA,2,NA,2,2
2007,16,WW,NA,1.7543859649122806,NA,1.7543859649122806,NA,1.7543859649122806,1.7543859649122806
2007,17,WW,NA,1.8771929824561402,NA,1.8771929824561402,NA,1.8771929824561402,1.8771929824561402
2007,34,WW,NA,1.736842105263158,NA,1.736842105263158,NA,1.736842105263158,1.736842105263158
2007,35,WW,NA,1.8421052631578947,NA,1.8421052631578947,NA,1.8421052631578947,1.8421052631578947
2007,36,WW,NA,1.8245614035087718,NA,1.8245614035087718,NA,1.8245614035087718,1.8245614035087718
2007,37,WW,NA,1.8551,NA,1.8551,NA,1.8551,1.8551
2007,38,WW,NA,1.9089,NA,1.9089,NA,1.9089,1.9089
2007,39,WW,NA,1.5964912280701753,NA,1.5964912280701753,NA,1.5964912280701753,1.5964912280701753
2007,40,WW,NA,1.8795,NA,1.8795,NA,1.8795,1.8795
2007,41,WW,NA,2.2232,NA,2.2232,NA,2.2232,2.2232
2007,58,WW,NA,2.280701754385965,NA,2.280701754385965,NA,2.280701754385965,2.280701754385965
2007,59,WW,NA,2.1998,NA,2.1998,NA,2.1998,2.1998
2007,60,WW,NA,2.3333333333333335,NA,2.3333333333333335,NA,2.3333333333333335,2.3333333333333335
2007,61,WW,NA,1.368421052631579,NA,1.368421052631579,NA,1.368421052631579,1.368421052631579
2007,62,WW,NA,1.6666666666666665,NA,1.6666666666666665,NA,1.6666666666666665,1.6666666666666665
2007,63,WW,NA,2.3512,NA,2.3512,NA,2.3512,2.3512
2007,64,WW,NA,2.1578947368421053,NA,2.1578947368421053,NA,2.1578947368421053,2.1578947368421053
2007,65,WW,NA,2.578947368421052,NA,2.578947368421052,NA,2.578947368421052,2.578947368421052
2007,66,WW,NA,2.1536,NA,2.1536,NA,2.1536,2.1536
2007,67,WW,NA,2.1052631578947367,NA,2.1052631578947367,NA,2.1052631578947367,2.1052631578947367
2007,83,WW,NA,2.2014,NA,2.2014,NA,2.2014,2.2014
2007,84,WW,NA,2,NA,2,NA,2,2
2007,85,WW,NA,1.8596491228070173,NA,1.8596491228070173,NA,1.8596491228070173,1.8596491228070173
2007,86,WW,NA,0,NA,NA,NA,NA,NA
2007,87,WW,NA,1.7719298245614035,NA,1.7719298245614035,NA,1.7719298245614035,1.7719298245614035
2007,88,WW,NA,2.3508771929824563,NA,2.3508771929824563,NA,2.3508771929824563,2.3508771929824563
2007,89,WW,NA,2.1736,NA,2.1736,NA,2.1736,2.1736
2007,90,WW,NA,2.578947368421052,NA,2.578947368421052,NA,2.578947368421052,2.578947368421052
2007,91,WW,NA,2.0895,NA,2.0895,NA,2.0895,2.0895
2007,92,WW,NA,2,NA,2,NA,2,2
2007,93,WW,NA,2.3684210526315788,NA,2.3684210526315788,NA,2.3684210526315788,2.3684210526315788
2007,94,WW,NA,2.526315789473684,NA,2.526315789473684,NA,2.526315789473684,2.526315789473684
2007,110,WW,NA,1.6842105263157894,NA,1.6842105263157894,NA,1.6842105263157894,1.6842105263157894
2007,111,WW,NA,2.0199,NA,2.0199,NA,2.0199,2.0199
2007,112,WW,NA,1.9824561403508774,NA,1.9824561403508774,NA,1.9824561403508774,1.9824561403508774
2007,113,WW,NA,2.0350877192982453,NA,2.0350877192982453,NA,2.0350877192982453,2.0350877192982453
2007,114,WW,NA,1.9116,NA,1.9116,NA,1.9116,1.9116
2007,115,WW,NA,1.8421052631578947,NA,1.8421052631578947,NA,1.8421052631578947,1.8421052631578947
2007,116,WW,NA,1.5438596491228072,NA,1.5438596491228072,NA,1.5438596491228072,1.5438596491228072
2007,117,WW,NA,2.0350877192982453,NA,2.0350877192982453,NA,2.0350877192982453,2.0350877192982453
2007,118,WW,NA,2.156,NA,2.156,NA,2.156,2.156
2007,119,WW,NA,2.1054,NA,2.1054,NA,2.1054,2.1054
2007,120,WW,NA,2.2105263157894735,NA,2.2105263157894735,NA,2.2105263157894735,2.2105263157894735
2007,121,WW,NA,2.1052631578947367,NA,2.1052631578947367,NA,2.1052631578947367,2.1052631578947367
2007,138,WW,NA,1.8070175438596492,NA,1.8070175438596492,NA,1.8070175438596492,1.8070175438596492
2007,139,WW,NA,2.052631578947368,NA,2.052631578947368,NA,2.052631578947368,2.052631578947368
2007,140,WW,NA,1.8596491228070173,NA,1.8596491228070173,NA,1.8596491228070173,1.8596491228070173
2007,141,WW,NA,1.2456140350877192,NA,1.2456140350877192,NA,1.2456140350877192,1.2456140350877192
2007,142,WW,NA,1.5614035087719298,NA,1.5614035087719298,NA,1.5614035087719298,1.5614035087719298
2007,143,WW,NA,2.1219,NA,2.1219,NA,2.1219,2.1219
2007,144,WW,NA,1.8245614035087718,NA,1.8245614035087718,NA,1.8245614035087718,1.8245614035087718
2007,145,WW,NA,1.5614035087719298,NA,1.5614035087719298,NA,1.5614035087719298,1.5614035087719298
2007,146,WW,NA,1.8421052631578947,NA,1.8421052631578947,NA,1.8421052631578947,1.8421052631578947
2007,147,WW,NA,1.8947368421052633,NA,1.8947368421052633,NA,1.8947368421052633,1.8947368421052633
2007,148,WW,NA,2.017543859649123,NA,2.017543859649123,NA,2.017543859649123,2.017543859649123
2007,164,WW,NA,1.719298245614035,NA,1.719298245614035,NA,1.719298245614035,1.719298245614035
2007,165,WW,NA,1.8947368421052633,NA,1.8947368421052633,NA,1.8947368421052633,1.8947368421052633
2007,166,WW,NA,2.3333333333333335,NA,2.3333333333333335,NA,2.3333333333333335,2.3333333333333335
2007,167,WW,NA,2.2775,NA,2.2775,NA,2.2775,2.2775
2007,168,WW,NA,1.8596491228070173,NA,1.8596491228070173,NA,1.8596491228070173,1.8596491228070173
2007,169,WW,NA,2.3508771929824563,NA,2.3508771929824563,NA,2.3508771929824563,2.3508771929824563
2007,170,WW,NA,2.1873,NA,2.1873,NA,2.1873,2.1873
2007,171,WW,NA,2.2916,NA,2.2916,NA,2.2916,2.2916
2007,172,WW,NA,1.6666666666666665,NA,1.6666666666666665,NA,1.6666666666666665,1.6666666666666665
2007,173,WW,NA,2.1052631578947367,NA,2.1052631578947367,NA,2.1052631578947367,2.1052631578947367
2007,174,WW,NA,1.8070175438596492,NA,1.8070175438596492,NA,1.8070175438596492,1.8070175438596492
2007,190,WW,NA,2.101,NA,2.101,NA,2.101,2.101
2007,191,WW,NA,1.8947368421052633,NA,1.8947368421052633,NA,1.8947368421052633,1.8947368421052633
2007,192,WW,NA,2.1228070175438596,NA,2.1228070175438596,NA,2.1228070175438596,2.1228070175438596
2007,193,WW,NA,2.04,NA,2.04,NA,2.04,2.04
2007,194,WW,NA,1.526315789473684,NA,1.526315789473684,NA,1.526315789473684,1.526315789473684
2007,195,WW,NA,1.3859649122807018,NA,1.3859649122807018,NA,1.3859649122807018,1.3859649122807018
2007,196,WW,NA,1.6842105263157894,NA,1.6842105263157894,NA,1.6842105263157894,1.6842105263157894
2007,197,WW,NA,2.0011,NA,2.0011,NA,2.0011,2.0011
2007,198,WW,NA,1.5438596491228072,NA,1.5438596491228072,NA,1.5438596491228072,1.5438596491228072
2007,199,WW,NA,1.6666666666666665,NA,1.6666666666666665,NA,1.6666666666666665,1.6666666666666665
2007,216,WW,NA,2.4035087719298245,NA,2.4035087719298245,NA,2.4035087719298245,2.4035087719298245
2007,217,WW,NA,1.8596491228070173,NA,1.8596491228070173,NA,1.8596491228070173,1.8596491228070173
2007,218,WW,NA,1.719298245614035,NA,1.719298245614035,NA,1.719298245614035,1.719298245614035
2007,219,WW,NA,1.9691,NA,1.9691,NA,1.9691,1.9691
2007,220,WW,NA,1.9649122807017543,NA,1.9649122807017543,NA,1.9649122807017543,1.9649122807017543
2007,221,WW,NA,1.9298245614035088,NA,1.9298245614035088,NA,1.9298245614035088,1.9298245614035088
2007,222,WW,NA,1.8070175438596492,NA,1.8070175438596492,NA,1.8070175438596492,1.8070175438596492
2007,223,WW,NA,1.8245614035087718,NA,1.8245614035087718,NA,1.8245614035087718,1.8245614035087718
2007,224,WW,NA,1.9473684210526314,NA,1.9473684210526314,NA,1.9473684210526314,1.9473684210526314
2007,241,WW,NA,1.9649122807017543,NA,1.9649122807017543,NA,1.9649122807017543,1.9649122807017543
2007,242,WW,NA,2.017543859649123,NA,2.017543859649123,NA,2.017543859649123,2.017543859649123
2007,243,WW,NA,2.052631578947368,NA,2.052631578947368,NA,2.052631578947368,2.052631578947368
2007,244,WW,NA,1.719298245614035,NA,1.719298245614035,NA,1.719298245614035,1.719298245614035
2007,245,WW,NA,2.3632,NA,2.3632,NA,2.3632,2.3632
2007,246,WW,NA,1.6491228070175439,NA,1.6491228070175439,NA,1.6491228070175439,1.6491228070175439
2007,247,WW,NA,2.0701754385964914,NA,2.0701754385964914,NA,2.0701754385964914,2.0701754385964914
2007,248,WW,NA,1.9551,NA,1.9551,NA,1.9551,1.9551
2007,264,WW,NA,1.9298245614035088,NA,1.9298245614035088,NA,1.9298245614035088,1.9298245614035088
2007,265,WW,NA,2.347,NA,2.347,NA,2.347,2.347
2007,266,WW,NA,2.0350877192982453,NA,2.0350877192982453,NA,2.0350877192982453,2.0350877192982453
2007,267,WW,NA,1.8596491228070173,NA,1.8596491228070173,NA,1.8596491228070173,1.8596491228070173
2007,268,WW,NA,2.4233,NA,2.4233,NA,2.4233,2.4233
2007,269,WW,NA,1.4736842105263157,NA,1.4736842105263157,NA,1.4736842105263157,1.4736842105263157
2007,270,WW,NA,1.9649122807017543,NA,1.9649122807017543,NA,1.9649122807017543,1.9649122807017543
2007,271,WW,NA,2.4210526315789473,NA,2.4210526315789473,NA,2.4210526315789473,2.4210526315789473
2007,287,WW,NA,1.719298245614035,NA,1.719298245614035,NA,1.719298245614035,1.719298245614035
2007,288,WW,NA,2.2339,NA,2.2339,NA,2.2339,2.2339
2007,289,WW,NA,2.2739,NA,2.2739,NA,2.2739,2.2739
2007,290,WW,NA,1.719298245614035,NA,1.719298245614035,NA,1.719298245614035,1.719298245614035
2007,291,WW,NA,2.3886,NA,2.3886,NA,2.3886,2.3886
2007,292,WW,NA,2.3508771929824563,NA,2.3508771929824563,NA,2.3508771929824563,2.3508771929824563
2007,293,WW,NA,1.9298245614035088,NA,1.9298245614035088,NA,1.9298245614035088,1.9298245614035088
2007,313,WW,NA,1.9824561403508774,NA,1.9824561403508774,NA,1.9824561403508774,1.9824561403508774
2007,314,WW,NA,1.9824561403508774,NA,1.9824561403508774,NA,1.9824561403508774,1.9824561403508774
2007,315,WW,NA,2.1052631578947367,NA,2.1052631578947367,NA,2.1052631578947367,2.1052631578947367
2007,316,WW,NA,2.4912280701754383,NA,2.4912280701754383,NA,2.4912280701754383,2.4912280701754383
2007,338,WW,NA,2,NA,2,NA,2,2
2008,13,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,34,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,58,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,83,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,84,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,110,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,111,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,138,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,164,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,165,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,190,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,191,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,216,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,241,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,264,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,287,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,313,FALLOW,NA,NA,NA,NA,NA,NA,NA
2008,35,GB,NA,2.9481,NA,2.9481,NA,2.9481,2.9481
2008,36,GB,NA,3.0888,NA,3.0888,NA,3.0888,3.0888
2008,59,GB,NA,3.2092,NA,3.2092,NA,3.2092,3.2092
2008,60,GB,NA,3.544,NA,3.544,NA,3.544,3.544
2008,85,GB,NA,3.0437,NA,3.0437,NA,3.0437,3.0437
2008,112,GB,NA,3.2042,NA,3.2042,NA,3.2042,3.2042
2008,139,GB,NA,2.8844,NA,2.8844,NA,2.8844,2.8844
2008,140,GB,NA,2.8864,NA,2.8864,NA,2.8864,2.8864
2008,166,GB,NA,3.041,NA,3.041,NA,3.041,3.041
2008,192,GB,NA,2.7581,NA,2.7581,NA,2.7581,2.7581
2008,217,GB,NA,2.7443,NA,2.7443,NA,2.7443,2.7443
2008,242,GB,NA,2.977,NA,2.977,NA,2.977,2.977
2008,265,GB,NA,2.7189,NA,2.7189,NA,2.7189,2.7189
2008,266,GB,NA,3.0211,NA,3.0211,NA,3.0211,3.0211
2008,288,GB,NA,3.1037,NA,3.1037,NA,3.1037,3.1037
2008,289,GB,NA,2.9198,NA,2.9198,NA,2.9198,2.9198
2008,314,GB,NA,3.351,NA,3.351,NA,3.351,3.351
2008,338,GB,NA,NA,NA,NA,NA,NA,NA
2008,14,SB,NA,1.6738,NA,1.6738,NA,1.6738,1.6738
2008,15,SB,NA,2.3258,NA,2.3258,NA,2.3258,2.3258
2008,37,SB,NA,2.0977,NA,2.0977,NA,2.0977,2.0977
2008,61,SB,NA,1.2842,NA,1.2842,NA,1.2842,1.2842
2008,62,SB,NA,1.7065,NA,1.7065,NA,1.7065,1.7065
2008,86,SB,NA,1.8403,NA,1.8403,NA,1.8403,1.8403
2008,87,SB,NA,1.6557,NA,1.6557,NA,1.6557,1.6557
2008,113,SB,NA,1.8515,NA,1.8515,NA,1.8515,1.8515
2008,114,SB,NA,1.9833,NA,1.9833,NA,1.9833,1.9833
2008,141,SB,NA,3.3605,NA,3.3605,NA,NA,NA
2008,167,SB,NA,1.9839,NA,1.9839,NA,1.9839,1.9839
2008,193,SB,NA,1.6268,NA,1.6268,NA,1.6268,1.6268
2008,218,SB,NA,1.5768,NA,1.5768,NA,1.5768,1.5768
2008,219,SB,NA,1.4746,NA,1.4746,NA,1.4746,1.4746
2008,243,SB,NA,1.6829,NA,1.6829,NA,1.6829,1.6829
2008,244,SB,NA,1.4172,NA,1.4172,NA,1.4172,1.4172
2008,267,SB,NA,1.7374,NA,1.7374,NA,1.7374,1.7374
2008,290,SB,NA,1.5239,NA,1.5239,NA,1.5239,1.5239
2008,315,GB,NA,3.3583,NA,3.3583,NA,3.3583,3.3583
2008,316,SB,NA,2.323,NA,2.323,NA,2.323,2.323
2008,17,SC,NA,3.9433,NA,3.9433,NA,3.9433,3.9433
2008,40,SC,NA,4.4362,NA,4.4362,NA,4.4362,4.4362
2008,64,SC,NA,4.3401,NA,4.3401,NA,4.3401,4.3401
2008,89,SC,NA,3.9994,NA,3.9994,NA,3.9994,3.9994
2008,90,SC,NA,4.2885,NA,4.2885,NA,4.2885,4.2885
2008,93,SC,NA,3.6296,NA,3.6296,NA,3.6296,3.6296
2008,94,SC,NA,4.5056,NA,4.5056,NA,4.5056,4.5056
2008,117,SC,NA,4.0126,NA,4.0126,NA,4.0126,4.0126
2008,121,SC,NA,4.4556,NA,4.4556,NA,4.4556,4.4556
2008,143,SC,NA,3.9892,NA,3.9892,NA,3.9892,3.9892
2008,144,SC,NA,4.0101,NA,4.0101,NA,4.0101,4.0101
2008,148,SC,NA,3.6803,NA,3.6803,NA,3.6803,3.6803
2008,170,SC,NA,3.9053,NA,3.9053,NA,3.9053,3.9053
2008,174,SC,NA,3.4843,NA,3.4843,NA,3.4843,3.4843
2008,196,SC,NA,3.5157,NA,3.5157,NA,3.5157,3.5157
2008,221,SC,NA,4.0243,NA,4.0243,NA,4.0243,4.0243
2008,222,SC,NA,3.7133,NA,3.7133,NA,3.7133,3.7133
2008,246,SC,NA,3.5682,NA,3.5682,NA,3.5682,3.5682
2008,247,SC,NA,3.3818,NA,3.3818,NA,3.3818,3.3818
2008,270,SC,NA,3.4682,NA,3.4682,NA,3.4682,3.4682
2008,293,SC,NA,4.0803,NA,4.0803,NA,4.0803,4.0803
2008,41,SP,NA,3.7157,NA,3.7157,NA,3.7157,3.7157
2008,65,SP,NA,3.92,NA,3.92,NA,3.92,3.92
2008,66,SP,NA,3.7238,NA,3.7238,NA,3.7238,3.7238
2008,67,SP,NA,3.4946,NA,3.4946,NA,3.4946,3.4946
2008,91,SP,NA,3.4764,NA,3.4764,NA,3.4764,3.4764
2008,92,SP,NA,3.4669,NA,3.4669,NA,3.4669,3.4669
2008,118,SP,NA,3.6752,NA,3.6752,NA,3.6752,3.6752
2008,119,SP,NA,3.5084,NA,3.5084,NA,3.5084,3.5084
2008,120,SP,NA,3.4827,NA,3.4827,NA,3.4827,3.4827
2008,145,SP,NA,3.4795,NA,3.4795,NA,3.4795,3.4795
2008,146,SP,NA,3.5057,NA,3.5057,NA,3.5057,3.5057
2008,147,SP,NA,3.2298,NA,3.2298,NA,3.2298,3.2298
2008,171,SP,NA,3.4308,NA,3.4308,NA,3.4308,3.4308
2008,172,SP,NA,3.2731,NA,3.2731,NA,3.2731,3.2731
2008,173,SP,NA,3.1851,NA,3.1851,NA,3.1851,3.1851
2008,197,SP,NA,2.8838,NA,2.8838,NA,2.8838,2.8838
2008,198,SP,NA,3.1589,NA,3.1589,NA,3.1589,3.1589
2008,199,SP,NA,3.1027,NA,3.1027,NA,3.1027,3.1027
2008,223,SP,NA,3.1723,NA,3.1723,NA,3.1723,3.1723
2008,224,SP,NA,3.2794,NA,3.2794,NA,3.2794,3.2794
2008,248,SP,NA,3.0694,NA,3.0694,NA,3.0694,3.0694
2008,271,SP,NA,3.5544,NA,3.5544,NA,3.5544,3.5544
2008,2,SW,NA,2.7017543859649122,NA,2.7017543859649122,NA,2.7017543859649122,2.7017543859649122
2008,3,SW,NA,2.1578947368421053,NA,2.1578947368421053,NA,2.1578947368421053,2.1578947368421053
2008,4,SW,NA,2.4210526315789473,NA,2.4210526315789473,NA,2.4210526315789473,2.4210526315789473
2008,18,SW,NA,0,NA,NA,NA,NA,NA
2008,19,SW,NA,2,NA,2,NA,2,2
2008,20,SW,NA,2.0350877192982453,NA,2.0350877192982453,NA,2.0350877192982453,2.0350877192982453
2008,21,SW,NA,2.1403508771929824,NA,2.1403508771929824,NA,2.1403508771929824,2.1403508771929824
2008,24,SW,NA,2.2280701754385963,NA,2.2280701754385963,NA,2.2280701754385963,2.2280701754385963
2008,25,SW,NA,2.6666666666666665,NA,2.6666666666666665,NA,2.6666666666666665,2.6666666666666665
2008,42,SW,NA,0,NA,NA,NA,NA,NA
2008,43,SW,NA,2.7543859649122804,NA,2.7543859649122804,NA,2.7543859649122804,2.7543859649122804
2008,44,SW,NA,2.052631578947368,NA,2.052631578947368,NA,2.052631578947368,2.052631578947368
2008,45,SW,NA,2.0350877192982453,NA,2.0350877192982453,NA,2.0350877192982453,2.0350877192982453
2008,46,SW,NA,2.1929824561403506,NA,2.1929824561403506,NA,2.1929824561403506,2.1929824561403506
2008,48,SW,NA,2.7719298245614037,NA,2.7719298245614037,NA,2.7719298245614037,2.7719298245614037
2008,49,SW,NA,2.719298245614035,NA,2.719298245614035,NA,2.719298245614035,2.719298245614035
2008,68,SW,NA,2.719298245614035,NA,2.719298245614035,NA,2.719298245614035,2.719298245614035
2008,69,SW,NA,2.1929824561403506,NA,2.1929824561403506,NA,2.1929824561403506,2.1929824561403506
2008,70,SW,NA,1.8771929824561402,NA,1.8771929824561402,NA,1.8771929824561402,1.8771929824561402
2008,71,SW,NA,2.0701754385964914,NA,2.0701754385964914,NA,2.0701754385964914,2.0701754385964914
2008,74,SW,NA,2.578947368421052,NA,2.578947368421052,NA,2.578947368421052,2.578947368421052
2008,75,SW,NA,2.789473684210526,NA,2.789473684210526,NA,2.789473684210526,2.789473684210526
2008,95,SW,NA,0,NA,NA,NA,NA,NA
2008,96,SW,NA,2.2982456140350878,NA,2.2982456140350878,NA,2.2982456140350878,2.2982456140350878
2008,97,SW,NA,2.2731,NA,2.2731,NA,2.2731,2.2731
2008,98,SW,NA,2.1228070175438596,NA,2.1228070175438596,NA,2.1228070175438596,2.1228070175438596
2008,99,SW,NA,2.3508771929824563,NA,2.3508771929824563,NA,2.3508771929824563,2.3508771929824563
2008,101,SW,NA,2.8421052631578947,NA,2.8421052631578947,NA,2.8421052631578947,2.8421052631578947
2008,102,SW,NA,2.4912280701754383,NA,2.4912280701754383,NA,2.4912280701754383,2.4912280701754383
2008,122,SW,NA,2.8596491228070176,NA,2.8596491228070176,NA,2.8596491228070176,2.8596491228070176
2008,123,SW,NA,3.0175438596491224,NA,3.0175438596491224,NA,3.0175438596491224,3.0175438596491224
2008,124,SW,NA,2.017543859649123,NA,2.017543859649123,NA,2.017543859649123,2.017543859649123
2008,125,SW,NA,2.3508771929824563,NA,2.3508771929824563,NA,2.3508771929824563,2.3508771929824563
2008,127,SW,NA,3.0175438596491224,NA,3.0175438596491224,NA,3.0175438596491224,3.0175438596491224
2008,128,SW,NA,2.6140350877192984,NA,2.6140350877192984,NA,2.6140350877192984,2.6140350877192984
2008,129,SW,NA,2.789473684210526,NA,2.789473684210526,NA,2.789473684210526,2.789473684210526
2008,149,SW,NA,3.140350877192982,NA,3.140350877192982,NA,3.140350877192982,3.140350877192982
2008,150,SW,NA,2.43859649122807,NA,2.43859649122807,NA,2.43859649122807,2.43859649122807
2008,151,SW,NA,2.4736842105263155,NA,2.4736842105263155,NA,2.4736842105263155,2.4736842105263155
2008,154,SW,NA,2.543859649122807,NA,2.543859649122807,NA,2.543859649122807,2.543859649122807
2008,155,SW,NA,2.3859649122807016,NA,2.3859649122807016,NA,2.3859649122807016,2.3859649122807016
2008,175,SW,NA,3.3313,NA,3.3313,NA,3.3313,3.3313
2008,176,SW,NA,2.8596491228070176,NA,2.8596491228070176,NA,2.8596491228070176,2.8596491228070176
2008,177,SW,NA,2.1052631578947367,NA,2.1052631578947367,NA,2.1052631578947367,2.1052631578947367
2008,178,SW,NA,2.456140350877193,NA,2.456140350877193,NA,2.456140350877193,2.456140350877193
2008,180,SW,NA,2.263157894736842,NA,2.263157894736842,NA,2.263157894736842,2.263157894736842
2008,181,SW,NA,2.7097,NA,2.7097,NA,2.7097,2.7097
2008,200,SW,NA,0,NA,NA,NA,NA,NA
2008,201,SW,NA,2.9121,NA,2.9121,NA,2.9121,2.9121
2008,202,SW,NA,2.9298245614035086,NA,2.9298245614035086,NA,2.9298245614035086,2.9298245614035086
2008,203,SW,NA,2.052631578947368,NA,2.052631578947368,NA,2.052631578947368,2.052631578947368
2008,205,SW,NA,2.6666666666666665,NA,2.6666666666666665,NA,2.6666666666666665,2.6666666666666665
2008,206,SW,NA,2.9605,NA,2.9605,NA,2.9605,2.9605
2008,207,SW,NA,3.077,NA,3.077,NA,3.077,3.077
2008,225,SW,NA,0,NA,NA,NA,NA,NA
2008,226,SW,NA,2.7017543859649122,NA,2.7017543859649122,NA,2.7017543859649122,2.7017543859649122
2008,227,SW,NA,2.31578947368421,NA,2.31578947368421,NA,2.31578947368421,2.31578947368421
2008,228,SW,NA,2.1929824561403506,NA,2.1929824561403506,NA,2.1929824561403506,2.1929824561403506
2008,230,SW,NA,2.263157894736842,NA,2.263157894736842,NA,2.263157894736842,2.263157894736842
2008,231,SW,NA,2.2105263157894735,NA,2.2105263157894735,NA,2.2105263157894735,2.2105263157894735
2008,249,SW,NA,3.052631578947368,NA,3.052631578947368,NA,3.052631578947368,3.052631578947368
2008,250,SW,NA,2.1929824561403506,NA,2.1929824561403506,NA,2.1929824561403506,2.1929824561403506
2008,251,SW,NA,2.1228070175438596,NA,2.1228070175438596,NA,2.1228070175438596,2.1228070175438596
2008,254,SW,NA,2.7719298245614037,NA,2.7719298245614037,NA,2.7719298245614037,2.7719298245614037
2008,255,SW,NA,2.4736842105263155,NA,2.4736842105263155,NA,2.4736842105263155,2.4736842105263155
2008,272,SW,NA,2.789473684210526,NA,2.789473684210526,NA,2.789473684210526,2.789473684210526
2008,273,SW,NA,2.7017543859649122,NA,2.7017543859649122,NA,2.7017543859649122,2.7017543859649122
2008,274,SW,NA,2.1929824561403506,NA,2.1929824561403506,NA,2.1929824561403506,2.1929824561403506
2008,275,SW,NA,2.6666666666666665,NA,2.6666666666666665,NA,2.6666666666666665,2.6666666666666665
2008,277,SW,NA,2.2105263157894735,NA,2.2105263157894735,NA,2.2105263157894735,2.2105263157894735
2008,278,SW,NA,2.1929824561403506,NA,2.1929824561403506,NA,2.1929824561403506,2.1929824561403506
2008,297,SW,NA,0,NA,NA,NA,NA,NA
2008,298,SW,NA,2.578947368421052,NA,2.578947368421052,NA,2.578947368421052,2.578947368421052
2008,299,SW,NA,2.578947368421052,NA,2.578947368421052,NA,2.578947368421052,2.578947368421052
2008,300,SW,NA,2.6140350877192984,NA,2.6140350877192984,NA,2.6140350877192984,2.6140350877192984
2008,302,SW,NA,2.526315789473684,NA,2.526315789473684,NA,2.526315789473684,2.526315789473684
2008,303,SW,NA,2.43859649122807,NA,2.43859649122807,NA,2.43859649122807,2.43859649122807
2008,304,SW,NA,2.1052631578947367,NA,2.1052631578947367,NA,2.1052631578947367,2.1052631578947367
2008,323,SW,NA,0,NA,NA,NA,NA,NA
2008,324,SW,NA,2.3859649122807016,NA,2.3859649122807016,NA,2.3859649122807016,2.3859649122807016
2008,325,SW,NA,2.4035087719298245,NA,2.4035087719298245,NA,2.4035087719298245,2.4035087719298245
2008,326,SW,NA,2.0701754385964914,NA,2.0701754385964914,NA,2.0701754385964914,2.0701754385964914
2008,328,SW,NA,2.1052631578947367,NA,2.1052631578947367,NA,2.1052631578947367,2.1052631578947367
2008,329,SW,NA,1.7719298245614035,NA,1.7719298245614035,NA,1.7719298245614035,1.7719298245614035
2008,330,SW,NA,2,NA,2,NA,2,2
2008,348,SW,NA,2.87719298245614,NA,2.87719298245614,NA,2.87719298245614,2.87719298245614
2008,349,SW,NA,2.736842105263158,NA,2.736842105263158,NA,2.736842105263158,2.736842105263158
2008,350,SW,NA,2.526315789473684,NA,2.526315789473684,NA,2.526315789473684,2.526315789473684
2008,352,SW,NA,2.0701754385964914,NA,2.0701754385964914,NA,2.0701754385964914,2.0701754385964914
2008,353,SW,NA,2.263157894736842,NA,2.263157894736842,NA,2.263157894736842,2.263157894736842
2008,354,SW,NA,1.8245614035087718,NA,1.8245614035087718,NA,1.8245614035087718,1.8245614035087718
2008,371,SW,NA,2.8421052631578947,NA,2.8421052631578947,NA,2.8421052631578947,2.8421052631578947
2008,372,SW,NA,2.3684210526315788,NA,2.3684210526315788,NA,2.3684210526315788,2.3684210526315788
2008,373,SW,NA,2.31578947368421,NA,2.31578947368421,NA,2.31578947368421,2.31578947368421
2008,375,SW,NA,2.4035087719298245,NA,2.4035087719298245,NA,2.4035087719298245,2.4035087719298245
2008,376,SW,NA,1.9649122807017543,NA,1.9649122807017543,NA,1.9649122807017543,1.9649122807017543
2008,394,SW,NA,2.5978,NA,2.5978,NA,2.5978,2.5978
2008,395,SW,NA,2.8245614035087723,NA,2.8245614035087723,NA,2.8245614035087723,2.8245614035087723
2008,396,SW,NA,1.8070175438596492,NA,1.8070175438596492,NA,1.8070175438596492,1.8070175438596492
2008,399,SW,NA,2.017543859649123,NA,2.017543859649123,NA,2.017543859649123,2.017543859649123
2008,400,SW,NA,2.3859649122807016,NA,2.3859649122807016,NA,2.3859649122807016,2.3859649122807016
2008,419,SW,NA,2.7543859649122804,NA,2.7543859649122804,NA,2.7543859649122804,2.7543859649122804
