Year,ID2,Crop,total grain yield dry (grams),GrainMassFinal,Grain Nitrogen %..19,GrainNitrogen,GrainNUbbie,GrainNUnger,GrainNUbbieRmOutlier,GrainNUngerRmOutlier,GrainNFinal,Grain Carbon %..21,GrainCarbon,GrainCUbbie,GrainCUnger,GrainCUbbieRmOutlier,GrainCUngerRmOutlier,GrainCFinal
2006,359,WB,910,910,1.593,1.593,1.593,1.593,1.593,1.593,1.593,44.95,44.95,44.95,44.95,44.95,44.95,44.95
2006,7,WL,187,187,3.979,3.979,3.979,3.979,3.979,3.979,3.979,44.28,44.28,44.28,44.28,44.28,44.28,44.28
2006,8,WL,196,196,3.898,3.898,3.898,3.898,3.898,3.898,3.898,44.73,44.73,44.73,44.73,44.73,44.73,44.73
2006,28,WL,242,242,3.964,3.964,3.964,3.964,3.964,3.964,3.964,44.75,44.75,44.75,44.75,44.75,44.75,44.75
2006,29,WL,215,215,3.779,3.779,3.779,3.779,3.779,3.779,3.779,44.28,44.28,44.28,44.28,44.28,44.28,44.28
2006,53,WL,384,384,4.036,4.036,4.036,4.036,4.036,4.036,4.036,44.24,44.24,44.24,44.24,44.24,44.24,44.24
2006,78,WL,180,180,4.049,4.049,4.049,4.049,4.049,4.049,4.049,45.11,45.11,45.11,45.11,45.11,45.11,45.11
2006,79,WL,186,186,3.877,3.877,3.877,3.877,3.877,3.877,3.877,43.2,43.2,43.2,43.2,43.2,43.2,43.2
2006,106,WL,159,159,3.709,3.709,3.709,3.709,3.709,3.709,3.709,44.88,44.88,44.88,44.88,44.88,44.88,44.88
2006,133,WL,57,57,3.746,3.746,3.746,3.746,3.746,3.746,3.746,45.27,45.27,45.27,45.27,45.27,45.27,45.27
2006,159,WL,246,246,4.013,4.013,4.013,4.013,4.013,4.013,4.013,44.49,44.49,44.49,44.49,44.49,44.49,44.49
2006,185,WL,115,115,3.795,3.795,3.795,3.795,3.795,3.795,3.795,44.76,44.76,44.76,44.76,44.76,44.76,44.76
2006,210,WL,388,388,4.112,4.112,4.112,4.112,4.112,4.112,4.112,44.63,44.63,44.63,44.63,44.63,44.63,44.63
2006,235,WL,187,187,3.956,3.956,3.956,3.956,3.956,3.956,3.956,44.91,44.91,44.91,44.91,44.91,44.91,44.91
2006,258,WL,259,259,3.858,3.858,3.858,3.858,3.858,3.858,3.858,44.9,44.9,44.9,44.9,44.9,44.9,44.9
2006,259,WL,386,386,4.103,4.103,4.103,4.103,4.103,4.103,4.103,44.31,44.31,44.31,44.31,44.31,44.31,44.31
2006,281,WL,271,271,4.074,4.074,4.074,4.074,4.074,4.074,4.074,44.42,44.42,44.42,44.42,44.42,44.42,44.42
2006,282,WL,193,193,3.848,3.848,3.848,3.848,3.848,3.848,3.848,44.22,44.22,44.22,44.22,44.22,44.22,44.22
2006,307,WL,266,266,4.156,4.156,4.156,4.156,4.156,4.156,4.156,44.23,44.23,44.23,44.23,44.23,44.23,44.23
2006,308,WL,197,197,3.838,3.838,3.838,3.838,3.838,3.838,3.838,44.15,44.15,44.15,44.15,44.15,44.15,44.15
2006,333,WL,171,171,3.84,3.84,3.84,3.84,3.84,3.84,3.84,44.14,44.14,44.14,44.14,44.14,44.14,44.14
2006,380,WL,454,454,4.133,4.133,4.133,4.133,4.133,4.133,4.133,44.75,44.75,44.75,44.75,44.75,44.75,44.75
2006,381,WL,95,95,4.039,4.039,4.039,4.039,4.039,4.039,4.039,44.61,44.61,44.61,44.61,44.61,44.61,44.61
2006,6,WP,,,,0,,,,,,,,,,,,
2006,27,WP,55,55,3.733,3.733,3.733,3.733,3.733,3.733,3.733,42.67,42.67,42.67,42.67,42.67,42.67,42.67
2006,51,WP,,,,0,,,,,,,,,,,,
2006,52,WP,,,,0,,,,,,,,,,,,
2006,77,WP,,,,0,,,,,,,,,,,,
2006,105,WP,,,,0,,,,,,,,,,,,
2006,131,WP,,,,0,,,,,,,,,,,,
2006,132,WP,,,,0,,,,,,,,,,,,
2006,158,WP,,,,0,,,,,,,,,,,,
2006,184,WP,,,,0,,,,,,,,,,,,
2006,209,WP,46,46,3.757,3.757,3.757,3.757,3.757,3.757,3.757,43.4,43.4,43.4,43.4,43.4,43.4,43.4
2006,234,WP,19,19,3.421,3.421,3.421,3.421,3.421,3.421,3.421,43.29,43.29,43.29,43.29,43.29,43.29,43.29
2006,306,WP,69,69,3.783,3.783,3.783,3.783,3.783,3.783,3.783,43,43,43,43,43,43,43
2006,332,WP,,,,,,,,,,,,,,,,
2006,356,WP,,,,0,,,,,,,,,,,,
2006,357,WP,,,,0,,,,,,,,,,,,
2006,379,WP,,,,0,,,,,,,,,,,,
2006,402,WP,,,,0,,,,,,,,,,,,
2006,1,WW,902,902,2.233,2.233,2.233,2.233,2.233,2.233,2.233,44.88,44.88,44.88,44.88,44.88,44.88,44.88
2006,2,WW,887,887,1.95,1.95,1.95,1.95,1.95,1.95,1.95,44.55,44.55,44.55,44.55,44.55,44.55,44.55
2006,3,WW,967,967,2.504,2.504,2.504,2.504,2.504,2.504,2.504,44.81,44.81,44.81,44.81,44.81,44.81,44.81
2006,4,WW,948,948,2.444,2.444,2.444,2.444,2.444,2.444,2.444,44.5,44.5,44.5,44.5,44.5,44.5,44.5
2006,18,WW,,,,0,,,,,,,,,,,,
2006,19,WW,560,560,2.237,2.237,2.237,2.237,2.237,2.237,2.237,44.95,44.95,44.95,44.95,44.95,44.95,44.95
2006,20,WW,902,902,2.028,2.028,2.028,2.028,2.028,2.028,2.028,44.24,44.24,44.24,44.24,44.24,44.24,44.24
2006,21,WW,1035,1035,2.196,2.196,2.196,2.196,2.196,2.196,2.196,44.73,44.73,44.73,44.73,44.73,44.73,44.73
2006,22,WW,757,757,1.987,1.987,1.987,1.987,1.987,1.987,1.987,44.51,44.51,44.51,44.51,44.51,44.51,44.51
2006,23,WW,1038,1038,2.166,2.166,2.166,2.166,2.166,2.166,2.166,44.48,44.48,44.48,44.48,44.48,44.48,44.48
2006,24,WW,923,923,2.238,2.238,2.238,2.238,2.238,2.238,2.238,44.62,44.62,44.62,44.62,44.62,44.62,44.62
2006,25,WW,1200,1200,2.195,2.195,2.195,2.195,2.195,2.195,2.195,44.14,44.14,44.14,44.14,44.14,44.14,44.14
2006,42,WW,,,,0,,,,,,,,,,,,
2006,43,WW,1241,1241,2.293,2.293,2.293,2.293,2.293,2.293,2.293,44.86,44.86,44.86,44.86,44.86,44.86,44.86
2006,44,WW,738,738,2.056,2.056,2.056,2.056,2.056,2.056,2.056,44.41,44.41,44.41,44.41,44.41,44.41,44.41
2006,45,WW,837,837,1.934,1.934,1.934,1.934,1.934,1.934,1.934,44.24,44.24,44.24,44.24,44.24,44.24,44.24
2006,46,WW,906,906,2.04,2.04,2.04,2.04,2.04,2.04,2.04,44.9,44.9,44.9,44.9,44.9,44.9,44.9
2006,47,WW,1015,1015,2.043,2.043,2.043,2.043,2.043,2.043,2.043,44.47,44.47,44.47,44.47,44.47,44.47,44.47
2006,48,WW,1201,1201,2.251,2.251,2.251,2.251,2.251,2.251,2.251,44.87,44.87,44.87,44.87,44.87,44.87,44.87
2006,49,WW,1466,1466,2.21,2.21,2.21,2.21,2.21,2.21,2.21,44.73,44.73,44.73,44.73,44.73,44.73,44.73
2006,68,WW,1059,1059,2.353,2.353,2.353,2.353,2.353,2.353,2.353,44.63,44.63,44.63,44.63,44.63,44.63,44.63
2006,69,WW,531,531,2.405,2.405,2.405,2.405,2.405,2.405,2.405,44.98,44.98,44.98,44.98,44.98,44.98,44.98
2006,70,WW,945,945,2.304,2.304,2.304,2.304,2.304,2.304,2.304,45.37,45.37,45.37,45.37,45.37,45.37,45.37
2006,71,WW,849,849,2.067,2.067,2.067,2.067,2.067,2.067,2.067,44.9,44.9,44.9,44.9,44.9,44.9,44.9
2006,72,WW,940,940,1.992,1.992,1.992,1.992,1.992,1.992,1.992,44.7,44.7,44.7,44.7,44.7,44.7,44.7
2006,73,WW,991,991,1.886,1.886,1.886,1.886,1.886,1.886,1.886,43.14,43.14,43.14,43.14,43.14,43.14,43.14
2006,74,WW,1298,1298,2.223,2.223,2.223,2.223,2.223,2.223,2.223,43.49,43.49,43.49,43.49,43.49,43.49,43.49
2006,75,WW,1221,1221,2.086,2.086,2.086,2.086,2.086,2.086,2.086,39.91,39.91,39.91,39.91,,,
2006,95,WW,,,,0,,,,,,,,,,,,
2006,96,WW,482,482,1.888,1.888,1.888,1.888,1.888,1.888,1.888,39.2,39.2,39.2,39.2,,,
2006,97,WW,875,875,2.106,2.106,2.106,2.106,2.106,2.106,2.106,43.31,43.31,43.31,43.31,43.31,43.31,43.31
2006,98,WW,839,839,2.175,2.175,2.175,2.175,2.175,2.175,2.175,41.94,41.94,41.94,41.94,41.94,41.94,41.94
2006,99,WW,1031,1031,1.832,1.832,1.832,1.832,1.832,1.832,1.832,37.66,37.66,37.66,37.66,,,
2006,100,WW,821,821,2.045,2.045,2.045,2.045,2.045,2.045,2.045,43.28,43.28,43.28,43.28,43.28,43.28,43.28
2006,101,WW,1154,1154,2.284,2.284,2.284,2.284,2.284,2.284,2.284,44.57,44.57,44.57,44.57,44.57,44.57,44.57
2006,102,WW,1035,1035,2.083,2.083,2.083,2.083,2.083,2.083,2.083,42.8,42.8,42.8,42.8,42.8,42.8,42.8
2006,122,WW,584,584,2.008,2.008,2.008,2.008,2.008,2.008,2.008,40.62,40.62,40.62,40.62,40.62,40.62,40.62
2006,123,WW,993,993,1.867,1.867,1.867,1.867,1.867,1.867,1.867,38.81,38.81,38.81,38.81,,,
2006,124,WW,1085,1085,1.923,1.923,1.923,1.923,1.923,1.923,1.923,42.09,42.09,42.09,42.09,42.09,42.09,42.09
2006,125,WW,1139,1139,2.062,2.062,2.062,2.062,2.062,2.062,2.062,43.28,43.28,43.28,43.28,43.28,43.28,43.28
2006,126,WW,888,888,1.867,1.867,1.867,1.867,1.867,1.867,1.867,43.03,43.03,43.03,43.03,43.03,43.03,43.03
2006,127,WW,1101,1101,2.207,2.207,2.207,2.207,2.207,2.207,2.207,43.49,43.49,43.49,43.49,43.49,43.49,43.49
2006,128,WW,1047,1047,1.805,1.805,1.805,1.805,1.805,1.805,1.805,42.83,42.83,42.83,42.83,42.83,42.83,42.83
2006,129,WW,1104,1104,2.042,2.042,2.042,2.042,2.042,2.042,2.042,41.12,41.12,41.12,41.12,41.12,41.12,41.12
2006,149,WW,1040,1040,2.257,2.257,2.257,2.257,2.257,2.257,2.257,43.21,43.21,43.21,43.21,43.21,43.21,43.21
2006,150,WW,634,634,2.027,2.027,2.027,2.027,2.027,2.027,2.027,42.73,42.73,42.73,42.73,42.73,42.73,42.73
2006,151,WW,1022,1022,1.856,1.856,1.856,1.856,1.856,1.856,1.856,39.57,39.57,39.57,39.57,,,
2006,152,WW,938,938,1.683,1.683,1.683,1.683,1.683,1.683,1.683,38.21,38.21,38.21,38.21,,,
2006,153,WW,1060,1060,2.092,2.092,2.092,2.092,2.092,2.092,2.092,43.48,43.48,43.48,43.48,43.48,43.48,43.48
2006,154,WW,1112,1112,2.179,2.179,2.179,2.179,2.179,2.179,2.179,43.58,43.58,43.58,43.58,43.58,43.58,43.58
2006,155,WW,769,769,2.122,2.122,2.122,2.122,2.122,2.122,2.122,44.02,44.02,44.02,44.02,44.02,44.02,44.02
2006,175,WW,953,953,2.419,2.419,2.419,2.419,2.419,2.419,2.419,42.81,42.81,42.81,42.81,42.81,42.81,42.81
2006,176,WW,929,929,1.98,1.98,1.98,1.98,1.98,1.98,1.98,42.63,42.63,42.63,42.63,42.63,42.63,42.63
2006,177,WW,890,890,1.916,1.916,1.916,1.916,1.916,1.916,1.916,44.01,44.01,44.01,44.01,44.01,44.01,44.01
2006,178,WW,840,840,1.948,1.948,1.948,1.948,1.948,1.948,1.948,40.66,40.66,40.66,40.66,40.66,40.66,40.66
2006,179,WW,1050,1050,1.835,1.835,1.835,1.835,1.835,1.835,1.835,41.08,41.08,41.08,41.08,41.08,41.08,41.08
2006,180,WW,664,664,1.864,1.864,1.864,1.864,1.864,1.864,1.864,43.78,43.78,43.78,43.78,43.78,43.78,43.78
2006,181,WW,1141,1141,2.092,2.092,2.092,2.092,2.092,2.092,2.092,42.6,42.6,42.6,42.6,42.6,42.6,42.6
2006,200,WW,547,547,1.89,1.89,1.89,1.89,1.89,1.89,1.89,43.91,43.91,43.91,43.91,43.91,43.91,43.91
2006,201,WW,609,609,1.719,1.719,1.719,1.719,1.719,1.719,1.719,41.84,41.84,41.84,41.84,41.84,41.84,41.84
2006,202,WW,1105,1105,2.177,2.177,2.177,2.177,2.177,2.177,2.177,43.9,43.9,43.9,43.9,43.9,43.9,43.9
2006,203,WW,1029,1029,2.08,2.08,2.08,2.08,2.08,2.08,2.08,43.99,43.99,43.99,43.99,43.99,43.99,43.99
2006,204,WW,1307,1307,1.989,1.989,1.989,1.989,1.989,1.989,1.989,42.83,42.83,42.83,42.83,42.83,42.83,42.83
2006,205,WW,1325,1325,1.98,1.98,1.98,1.98,1.98,1.98,1.98,42.64,42.64,42.64,42.64,42.64,42.64,42.64
2006,206,WW,1214,1214,2.28,2.28,2.28,2.28,2.28,2.28,2.28,43.19,43.19,43.19,43.19,43.19,43.19,43.19
2006,207,WW,1022,1022,2.252,2.252,2.252,2.252,2.252,2.252,2.252,42.39,42.39,42.39,42.39,42.39,42.39,42.39
2006,225,WW,570,570,2.105,2.105,2.105,2.105,2.105,2.105,2.105,43.5,43.5,43.5,43.5,43.5,43.5,43.5
2006,226,WW,912,912,1.944,1.944,1.944,1.944,1.944,1.944,1.944,43.95,43.95,43.95,43.95,43.95,43.95,43.95
2006,227,WW,868,868,1.992,1.992,1.992,1.992,1.992,1.992,1.992,42.79,42.79,42.79,42.79,42.79,42.79,42.79
2006,228,WW,689,689,2.009,2.009,2.009,2.009,2.009,2.009,2.009,43.61,43.61,43.61,43.61,43.61,43.61,43.61
2006,229,WW,1126,1126,1.851,1.851,1.851,1.851,1.851,1.851,1.851,44.19,44.19,44.19,44.19,44.19,44.19,44.19
2006,230,WW,1065,1065,2.271,2.271,2.271,2.271,2.271,2.271,2.271,44.72,44.72,44.72,44.72,44.72,44.72,44.72
2006,231,WW,,,,,,,,,,,,,,,,
2006,249,WW,1138,1138,2.155,2.155,2.155,2.155,2.155,2.155,2.155,43.92,43.92,43.92,43.92,43.92,43.92,43.92
2006,250,WW,1249,1249,2.25,2.25,2.25,2.25,2.25,2.25,2.25,44.16,44.16,44.16,44.16,44.16,44.16,44.16
2006,251,WW,771,771,1.746,1.746,1.746,1.746,1.746,1.746,1.746,43.64,43.64,43.64,43.64,43.64,43.64,43.64
2006,252,WW,,,,,,,,,,,,,,,,
2006,253,WW,859,859,2.114,2.114,2.114,2.114,2.114,2.114,2.114,44.05,44.05,44.05,44.05,44.05,44.05,44.05
2006,254,WW,1196,1196,2.248,2.248,2.248,2.248,2.248,2.248,2.248,44.42,44.42,44.42,44.42,44.42,44.42,44.42
2006,255,WW,1186,1186,2.33,2.33,2.33,2.33,2.33,2.33,2.33,44.49,44.49,44.49,44.49,44.49,44.49,44.49
2006,272,WW,220,220,2.38,2.38,2.38,2.38,2.38,2.38,2.38,44.82,44.82,44.82,44.82,44.82,44.82,44.82
2006,273,WW,951,951,2.255,2.255,2.255,2.255,2.255,2.255,2.255,44.12,44.12,44.12,44.12,44.12,44.12,44.12
2006,274,WW,998,998,2.119,2.119,2.119,2.119,2.119,2.119,2.119,44.53,44.53,44.53,44.53,44.53,44.53,44.53
2006,275,WW,1204,1204,2.209,2.209,2.209,2.209,2.209,2.209,2.209,44.73,44.73,44.73,44.73,44.73,44.73,44.73
2006,276,WW,907,907,2.185,2.185,2.185,2.185,2.185,2.185,2.185,44.5,44.5,44.5,44.5,44.5,44.5,44.5
2006,277,WW,605,605,2,2,2,2,2,2,2,44.31,44.31,44.31,44.31,44.31,44.31,44.31
2006,278,WW,1193,1193,2.199,2.199,2.199,2.199,2.199,2.199,2.199,44.31,44.31,44.31,44.31,44.31,44.31,44.31
2006,297,WW,,,,0,,,,,,,,,,,,
2006,298,WW,840,840,1.951,1.951,1.951,1.951,1.951,1.951,1.951,44.43,44.43,44.43,44.43,44.43,44.43,44.43
2006,299,WW,1000,1000,2.093,2.093,2.093,2.093,2.093,2.093,2.093,44.06,44.06,44.06,44.06,44.06,44.06,44.06
2006,300,WW,1109,1109,2.168,2.168,2.168,2.168,2.168,2.168,2.168,44.02,44.02,44.02,44.02,44.02,44.02,44.02
2006,301,WW,1051,1051,2.074,2.074,2.074,2.074,2.074,2.074,2.074,44.09,44.09,44.09,44.09,44.09,44.09,44.09
2006,302,WW,951,951,2.276,2.276,2.276,2.276,2.276,2.276,2.276,44.31,44.31,44.31,44.31,44.31,44.31,44.31
2006,303,WW,952,952,2.151,2.151,2.151,2.151,2.151,2.151,2.151,43.97,43.97,43.97,43.97,43.97,43.97,43.97
2006,304,WW,955,955,2.279,2.279,2.279,2.279,2.279,2.279,2.279,45.09,45.09,45.09,45.09,45.09,45.09,45.09
2006,323,WW,,,,0,,,,,,,,,,,,
2006,324,WW,613,613,2.137,2.137,2.137,2.137,2.137,2.137,2.137,44.7,44.7,44.7,44.7,44.7,44.7,44.7
2006,325,WW,992,992,2.033,2.033,2.033,2.033,2.033,2.033,2.033,44.12,44.12,44.12,44.12,44.12,44.12,44.12
2006,326,WW,1138,1138,2.229,2.229,2.229,2.229,2.229,2.229,2.229,44.23,44.23,44.23,44.23,44.23,44.23,44.23
2006,327,WW,1057,1057,2.029,2.029,2.029,2.029,2.029,2.029,2.029,44.5,44.5,44.5,44.5,44.5,44.5,44.5
2006,328,WW,1152,1152,2.24,2.24,2.24,2.24,2.24,2.24,2.24,44.54,44.54,44.54,44.54,44.54,44.54,44.54
2006,329,WW,1240,1240,2.201,2.201,2.201,2.201,2.201,2.201,2.201,44.3,44.3,44.3,44.3,44.3,44.3,44.3
2006,330,WW,1041,1041,2.407,2.407,2.407,2.407,2.407,2.407,2.407,44.8,44.8,44.8,44.8,44.8,44.8,44.8
2006,348,WW,753,753,2.089,2.089,2.089,2.089,2.089,2.089,2.089,44.05,44.05,44.05,44.05,44.05,44.05,44.05
2006,349,WW,733,733,2.112,2.112,2.112,2.112,2.112,2.112,2.112,44.27,44.27,44.27,44.27,44.27,44.27,44.27
2006,350,WW,1011,1011,2.152,2.152,2.152,2.152,2.152,2.152,2.152,44.32,44.32,44.32,44.32,44.32,44.32,44.32
2006,351,WW,1034,1034,2.166,2.166,2.166,2.166,2.166,2.166,2.166,44.36,44.36,44.36,44.36,44.36,44.36,44.36
2006,352,WW,1079,1079,2.122,2.122,2.122,2.122,2.122,2.122,2.122,44.14,44.14,44.14,44.14,44.14,44.14,44.14
2006,353,WW,997,997,2.161,2.161,2.161,2.161,2.161,2.161,2.161,44.68,44.68,44.68,44.68,44.68,44.68,44.68
2006,354,WW,998,998,2.109,2.109,2.109,2.109,2.109,2.109,2.109,44.28,44.28,44.28,44.28,44.28,44.28,44.28
2006,371,WW,801,801,2.687,2.687,2.687,2.687,2.687,2.687,2.687,44.24,44.24,44.24,44.24,44.24,44.24,44.24
2006,372,WW,1146,1146,2.106,2.106,2.106,2.106,2.106,2.106,2.106,44.15,44.15,44.15,44.15,44.15,44.15,44.15
2006,373,WW,968,968,2.18,2.18,2.18,2.18,2.18,2.18,2.18,44.36,44.36,44.36,44.36,44.36,44.36,44.36
2006,374,WW,1184,1184,2.037,2.037,2.037,2.037,2.037,2.037,2.037,44.25,44.25,44.25,44.25,44.25,44.25,44.25
2006,375,WW,965,965,2.149,2.149,2.149,2.149,2.149,2.149,2.149,43.96,43.96,43.96,43.96,43.96,43.96,43.96
2006,376,WW,1048,1048,2.032,2.032,2.032,2.032,2.032,2.032,2.032,44.34,44.34,44.34,44.34,44.34,44.34,44.34
2006,394,WW,1152,1152,2.28,2.28,2.28,2.28,2.28,2.28,2.28,44.21,44.21,44.21,44.21,44.21,44.21,44.21
2006,395,WW,1163,1163,1.963,1.963,1.963,1.963,1.963,1.963,1.963,44.18,44.18,44.18,44.18,44.18,44.18,44.18
2006,396,WW,1217,1217,1.944,1.944,1.944,1.944,1.944,1.944,1.944,43.83,43.83,43.83,43.83,43.83,43.83,43.83
2006,397,WW,802,802,1.986,1.986,1.986,1.986,1.986,1.986,1.986,44.11,44.11,44.11,44.11,44.11,44.11,44.11
2006,398,WW,795,795,1.894,1.894,1.894,1.894,1.894,1.894,1.894,43.65,43.65,43.65,43.65,43.65,43.65,43.65
2006,399,WW,1288,1288,2.248,2.248,2.248,2.248,2.248,2.248,2.248,45.45,45.45,45.45,45.45,45.45,45.45,45.45
2006,400,WW,981,981,2.079,2.079,2.079,2.079,2.079,2.079,2.079,45.9,45.9,45.9,45.9,45.9,45.9,45.9
2006,419,WW,923,923,2.047,2.047,2.047,2.047,2.047,2.047,2.047,45.76,45.76,45.76,45.76,45.76,45.76,45.76
2006,420,WW,1091,1091,1.933,1.933,1.933,1.933,1.933,1.933,1.933,45.31,45.31,45.31,45.31,45.31,45.31,45.31
2006,421,WW,1007,1007,2.008,2.008,2.008,2.008,2.008,2.008,2.008,45.64,45.64,45.64,45.64,45.64,45.64,45.64
2006,422,WW,961,961,2.4,2.4,2.4,2.4,2.4,2.4,2.4,45.8,45.8,45.8,45.8,45.8,45.8,45.8
2006,423,WW,,,,0,,,,,,,,,,,,
2006,424,WW,,,,0,,,,,,,,,,,,
2007,4,SB,0,,1.621,1.621,1.621,1.621,1.621,1.621,1.621,44.17,44.17,44.17,44.17,44.17,44.17,44.17
2007,25,SB,0,,1.999,1.999,1.999,1.999,1.999,1.999,1.999,44.52,44.52,44.52,44.52,44.52,44.52,44.52
2007,49,SB,0,,2.02,2.02,2.02,2.02,2.02,2.02,2.02,44.63,44.63,44.63,44.63,44.63,44.63,44.63
2007,74,SB,0,,2.08,2.08,2.08,2.08,2.08,2.08,2.08,44.46,44.46,44.46,44.46,44.46,44.46,44.46
2007,75,SB,0,,1.971,1.971,1.971,1.971,1.971,1.971,1.971,44.63,44.63,44.63,44.63,44.63,44.63,44.63
2007,102,SB,0,,2.056,2.056,2.056,2.056,2.056,2.056,2.056,44.84,44.84,44.84,44.84,44.84,44.84,44.84
2007,129,SB,0,,2.056,2.056,2.056,2.056,2.056,2.056,2.056,44.44,44.44,44.44,44.44,44.44,44.44,44.44
2007,155,SB,0,,2.191,2.191,2.191,2.191,2.191,2.191,2.191,44.74,44.74,44.74,44.74,44.74,44.74,44.74
2007,181,SB,0,,2.011,2.011,2.011,2.011,2.011,2.011,2.011,43.93,43.93,43.93,43.93,43.93,43.93,43.93
2007,206,SB,0,,1.873,1.873,1.873,1.873,1.873,1.873,1.873,44.26,44.26,44.26,44.26,44.26,44.26,44.26
2007,207,SB,0,,1.99,1.99,1.99,1.99,1.99,1.99,1.99,44.26,44.26,44.26,44.26,44.26,44.26,44.26
2007,231,SB,0,,1.996,1.996,1.996,1.996,1.996,1.996,1.996,44.65,44.65,44.65,44.65,44.65,44.65,44.65
2007,255,SB,1009,1009,1.838,1.838,1.838,1.838,1.838,1.838,1.838,44.19,44.19,44.19,44.19,44.19,44.19,44.19
2007,278,SB,962,962,1.724,1.724,1.724,1.724,1.724,1.724,1.724,44.21,44.21,44.21,44.21,44.21,44.21,44.21
2007,303,SB,687,687,1.89,1.89,1.89,1.89,1.89,1.89,1.89,44.86,44.86,44.86,44.86,44.86,44.86,44.86
2007,304,SB,0,,,0,,,,,,,,,,,,
2007,329,SB,0,,1.846,1.846,1.846,1.846,1.846,1.846,1.846,44.77,44.77,44.77,44.77,44.77,44.77,44.77
2007,330,SB,0,,1.675,1.675,1.675,1.675,1.675,1.675,1.675,43.84,43.84,43.84,43.84,43.84,43.84,43.84
2007,354,SB,0,,1.95,1.95,1.95,1.95,1.95,1.95,1.95,44.86,44.86,44.86,44.86,44.86,44.86,44.86
2007,399,SB,586,586,1.954,1.954,1.954,1.954,1.954,1.954,1.954,44.68,44.68,44.68,44.68,44.68,44.68,44.68
2007,400,SB,613,613,1.989,1.989,1.989,1.989,1.989,1.989,1.989,44.73,44.73,44.73,44.73,44.73,44.73,44.73
2007,423,SB,0,,,0,,,,,,,,,,,,
2007,424,SB,0,,,0,,,,,,,,,,,,
2007,21,SC,384,384,3.778,3.3993,3.778,3.3993,3.778,3.3993,3.5886500000000003,59.7,62.377,59.7,62.377,59.7,62.377,61.0385
2007,45,SC,253,253,3.822,3.5503,3.822,3.5503,3.822,3.5503,3.68615,58.2,62.711,58.2,62.711,58.2,62.711,60.4555
2007,46,SC,347,347,3.626,3.4257,3.626,3.4257,3.626,3.4257,3.52585,59.9,61.939,59.9,61.939,59.9,61.939,60.9195
2007,71,SC,406,406,4.07,3.6304,4.07,3.6304,4.07,3.6304,3.8502,57.7,62.637,57.7,62.637,57.7,62.637,60.1685
2007,98,SC,343,343,4.278,3.8346,4.278,3.8346,4.278,3.8346,4.0563,57.09,61.654,57.09,61.654,57.09,61.654,59.372
2007,99,SC,386,386,3.859,3.6551,3.859,3.6551,3.859,3.6551,3.75705,58.51,62.646,58.51,62.646,58.51,62.646,60.578
2007,125,SC,403,403,4.044,3.856,4.044,3.856,4.044,3.856,3.9499999999999997,59.17,62.33,59.17,62.33,59.17,62.33,60.75
2007,151,SC,334,334,4.15,3.871,4.15,3.871,4.15,3.871,4.0105,58.12,62.524,58.12,62.524,58.12,62.524,60.322
2007,178,SC,576,576,3.983,3.7553,3.983,3.7553,3.983,3.7553,3.8691500000000003,57.32,61.753,57.32,61.753,57.32,61.753,59.536500000000004
2007,203,SC,284,284,4.46,4.1416,4.46,4.1416,4.46,4.1416,4.300800000000001,58.26,61.389,58.26,61.389,58.26,61.389,59.8245
2007,227,SC,270,270,4.418,4.115,4.418,4.115,4.418,4.115,4.266500000000001,57.3,61.101,57.3,61.101,57.3,61.101,59.2005
2007,228,SC,74,74,4.727,4.3296,4.727,4.3296,4.727,4.3296,4.5283,58.64,61.611,58.64,61.611,58.64,61.611,60.1255
2007,251,SC,241,241,4.206,4.0142,4.206,4.0142,4.206,4.0142,4.1101,57.63,61.428,57.63,61.428,57.63,61.428,59.528999999999996
2007,274,SC,440,440,4.017,3.7954,4.017,3.7954,4.017,3.7954,3.9062,57.95,61.381,57.95,61.381,57.95,61.381,59.6655
2007,275,SC,625,625,,4.0943,,4.0943,,4.0943,4.0943,,62.268,,62.268,,62.268,62.268
2007,300,SC,520,520,4.276,4.0128,4.276,4.0128,4.276,4.0128,4.1444,59.35,61.953,59.35,61.953,59.35,61.953,60.6515
2007,326,SC,523,523,4.084,3.8531,4.084,3.8531,4.084,3.8531,3.9685499999999996,58.95,62.06,58.95,62.06,58.95,62.06,60.505
2007,350,SC,424,424,4.162,3.9237,4.162,3.9237,4.162,3.9237,4.04285,58.25,62.285,58.25,62.285,58.25,62.285,60.2675
2007,373,SC,502,502,4.125,3.8727,4.125,3.8727,4.125,3.8727,3.99885,57.92,61.97,57.92,61.97,57.92,61.97,59.945
2007,396,SC,459,459,3.982,3.7277,3.982,3.7277,3.982,3.7277,3.85485,56.72,61.516,56.72,61.516,56.72,61.516,59.117999999999995
2007,420,SC,419,419,4.531,4.3704,4.531,4.3704,4.531,4.3704,4.450699999999999,56.02,60.65,56.02,60.65,56.02,60.65,58.335
2007,2,SP,211,211,3.088,3.088,3.088,3.088,3.088,3.088,3.088,44.34,44.34,44.34,44.34,44.34,44.34,44.34
2007,3,SP,303,303,3.032,3.032,3.032,3.032,3.032,3.032,3.032,44,44,44,44,44,44,44
2007,24,SP,262,262,3.104,3.104,3.104,3.104,3.104,3.104,3.104,44.12,44.12,44.12,44.12,44.12,44.12,44.12
2007,48,SP,374,374,3.475,3.475,3.475,3.475,3.475,3.475,3.475,44.19,44.19,44.19,44.19,44.19,44.19,44.19
