HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainSampleArea_P1,GrainMassWet_P1,GrainMassWetInGrainSample_P1,GrainMassWetInGrainSample_P2,GrainMassOvenDryInGrainSample_P1,GrainMassOvenDryInGrainSample_P2,GrainMassAirDry_P1,GrainMassOvenDry_P1,GrainMassOvenDry_P2,GrainMoistureProportion_P2,GrainMoisture_P1,GrainProtein_P1,GrainStarch_P1,GrainWGlutDM_P1,GrainOilDM_P1,GrainTestWeight_P1,GrainCarbon_P1,GrainNitrogen_P1,GrainSulfur_P1,BiomassSampleArea_P1,BiomassWet_P1,BiomassAirDry_P1,GrainMassWetInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P1,GrainMassOvenDryInBiomassSample_P2,ResidueMassWetSubsample_P1,ResidueMassOvenDrySubsample_P1,ResidueMoistureProportionSubsample_P2,ResidueCarbon_P1,ResidueNitrogen_P1,ResidueSulfur_P1,Comments_P1,GrainYieldWet_P2,GrainYieldAirDry_P2,GrainYieldOvenDry_P2,ResidueMassWet_P2,ResidueMassOvenDry_P2,ResidueMassWetPerArea_P2,ResidueMassOvenDryPerArea_P2,ResidueMassAirDry_P2,ResidueMassAirDryPerArea_P2
2011,234,-117.082533,46.781301,CF11GPWW_234_16-J,WW,1.828,1692.0,,,,,,,1539.72,,9.0,8.7,77.4,22.3,,78.9,,,,0.0,,,,,,,,,,,,,925.6017505470459,,842.2975929978118,,,,,,
2011,235,-117.082115,46.781338,CF11GPWW_235_17-J,WW,0.0,1454.0,,,,,,,1321.686,,9.1,8.8,76.6,22.4,,78.7,,,,1.828,3178.0,,,,,,,,,,,,795.4048140043764,,723.0229759299781,1724.0,,943.1072210065645,,,
2011,236,-117.081697,46.78114,CF11GPWW_236_18-J,WW,1.828,1326.0,,,,,,,1205.334,,9.1,7.5,78.0,16.6,,76.0,,,,0.0,,,,,,,,,,,,,725.382932166302,,659.3730853391685,,,,,,
2011,237,-117.08124367,46.78126348,CF11GPWW_237_19-J,WW,1.828,1307.0,,,,,,,1189.37,,9.0,7.7,78.1,18.1,,77.7,,,,0.0,,,,,,,,,,,,,714.9890590809628,,650.6400437636761,,,,,,
2011,238,-117.080861,46.781281,CF11GPWW_238_20-J,WW,1.828,1170.0,,,,,,,1068.21,,8.7,8.4,78.1,20.7,,78.6,,,,0.0,,,,,,,,,,,,,640.0437636761487,,584.3599562363238,,,,,,
2011,239,-117.08045495,46.78115338,CF11GPWW_239_21-J,WW,0.0,960.0,,,,,,,873.6,,9.0,7.5,78.2,16.8,,75.9,,,,1.828,2116.0,,,,,,,,,,,,525.164113785558,,477.89934354485774,1156.0,,632.3851203501093,,,
2011,240,-117.08011053,46.78144636,CF11GPWW_240_22-J,WW,1.828,1006.0,,,,,,,915.46,,9.0,8.4,77.0,20.0,,77.5,,,,0.0,,,,,,,,,,,,,550.3282275711159,,500.79868708971554,,,,,,
2011,241,-117.079607,46.781371,CF11GPSW_241_23-J,SW,1.828,748.0,,,,,,,673.948,,9.9,9.2,73.7,24.3,,79.5,,,,0.0,,,,,,,,,,,,,409.1903719912473,,368.68052516411376,,,,,,
2011,242,-117.079189,46.781335,CF11GPGB_242_24-J,GB,1.828,575.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,314.5514223194748,,,,,,,,
2011,243,-117.078771,46.781256,CF11GPSB_243_25-J,SB,1.828,1211.0,,,,,,,1097.166,,9.4,9.9,68.2,,,74.2,,,,0.0,,,,,,,,,,,,,662.472647702407,,600.2002188183807,,,,,,
2011,244,-117.07838882,46.78129255,CF11GPSB_244_26-J,SB,0.0,943.0,,,,,,,854.358,,9.4,9.1,66.7,,,70.6,,,,1.828,1973.0,,,,,,,,,,,,515.8643326039387,,467.3730853391684,1030.0,,563.4573304157549,,,
2011,245,-117.077935,46.781273,CF11GPWW_245_27-J,WW,1.828,1102.0,,,,,,,997.31,,9.5,10.0,73.9,26.6,,79.2,,,,0.0,,,,,,,,,,,,,602.8446389496718,,545.5743982494529,,,,,,
2011,246,-117.077517,46.78121,CF11GPSW_246_28-J,SW,1.828,755.0,,,,,,,681.01,,9.8,7.9,73.8,18.8,,78.6,,,,0.0,,,,,,,,,,,,,413.0196936542669,,372.5437636761488,,,,,,
2011,247,-117.077099,46.781374,CF11GPSW_247_29-J,SW,1.828,728.0,,,,,,,658.112,,9.6,7.8,75.9,18.8,,77.6,,,,0.0,,,,,,,,,,,,,398.24945295404814,,360.01750547045947,,,,,,
2011,248,-117.07669891,46.78116437,CF11GPSW_248_30-J,SW,1.828,1080.0,,,,,,,979.56,,9.3,8.0,76.3,19.9,,78.4,,,,0.0,,,,,,,,,,,,,590.8096280087527,,535.8643326039387,,,,,,
2011,249,-117.085864,46.781526,CF11GPGB_249_9-K,GB,1.828,697.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,381.2910284463895,,,,,,,,
2011,250,-117.085446,46.781644,CF11GPGB_250_10-K,GB,1.828,445.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,243.43544857768052,,,,,,,,
2011,251,-117.085028,46.781492,CF11GPGB_251_11-K,GB,1.828,216.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,118.16192560175054,,,,,,,,
2011,252,-117.08457853,46.78155584,CF11GPGB_252_12-K,GB,1.828,287.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,157.00218818380745,,,,,,,,
2011,253,-117.084192,46.781534,CF11GPGB_253_13-K,GB,1.828,266.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,145.51422319474835,,,,,,,,
2011,254,-117.083774,46.781597,CF11GPSW_254_14-K,SW,1.828,1069.0,,,,,,,964.238,,9.8,9.6,72.8,25.6,,79.34,,,,0.0,,,,,,,,,,,,,584.7921225382931,,527.4824945295405,,,,,,
2011,255,-117.083356,46.781518,CF11GPSW_255_15-K,SW,1.828,817.0,,,,,,,738.568,,9.6,8.5,74.7,22.0,,78.6,,,,0.0,,,,,,,,,,,,,446.93654266958424,,404.03063457330416,,,,,,
2011,256,-117.082938,46.781587,CF11GPWW_256_16-K,WW,1.828,648.0,,,,,,,586.3104,,9.52,6.3,77.8,13.7,,73.6,,,,0.0,,,,,,,,,,,,,354.48577680525165,,320.73873085339164,,,,,,
2011,257,-117.08252,46.781624,CF11GPWW_257_17-K,WW,1.828,1260.0,,,,,,,1152.9,,8.5,8.7,77.7,20.9,,79.3,,,,0.0,,,,,,,,,,,,,689.2778993435448,,630.6892778993436,,,,,,
2011,258,-117.082102,46.781426,CF11GPWW_258_18-K,WW,1.828,1388.0,,,,,,,1265.856,,8.8,9.6,75.4,25.2,,78.2,,,,0.0,,,,,,,,,,,,,759.2997811816192,,692.4814004376367,,,,,,
2011,259,-117.081684,46.781565,CF11GPWW_259_19-K,WW,1.828,1300.0,,,,,,,1190.8,,8.4,8.2,78.7,19.2,,76.0,,,,0.0,,,,,,,,,,,,,711.1597374179431,,651.4223194748358,,,,,,
2011,260,-117.081266,46.781567,CF11GPWW_260_20-K,WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grain note: Combined,,,,,,,,,
2011,261,-117.080848,46.781423,CF11GPWW_261_21-K,WW,1.828,1242.0,,,,,,,1130.22,,9.0,8.9,76.5,23.1,,78.5,,,,0.0,,,,,,,,,,,,,679.4310722100656,,618.2822757111597,,,,,,
2011,262,-117.08043,46.781686,CF11GPWW_262_22-K,WW,1.828,1054.0,,,,,,,964.41,,8.5,8.7,77.0,21.2,,80.8,,,,0.0,,,,,,,,,,,,,576.5864332603938,,527.5765864332603,,,,,,
2011,263,-117.080012,46.781657,CF11GPWW_263_23-K,WW,1.828,1052.0,,,,,,,956.268,,9.1,8.7,77.0,22.0,,77.2,,,,0.0,,,,,,,,,,,,,575.4923413566739,,523.1225382932166,,,,,,
2011,264,-117.079594,46.781621,CF11GPSW_264_24-K,SW,1.828,756.0,,,,,,,678.888,,10.2,7.8,74.7,19.5,,77.4,,,,0.0,,,,,,,,,,,,,413.5667396061269,,371.382932166302,,,,,,
2011,265,-117.0791581,46.78153382,CF11GPGB_265_25-K,GB,1.828,509.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,278.4463894967177,,,,,,,,
2011,266,-117.078758,46.781554,CF11GPGB_266_26-K,GB,1.828,301.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,164.66083150984682,,,,,,,,
2011,267,-117.07834,46.781559,CF11GPSB_267_27-K,SB,1.828,1190.0,,,,,,,1074.57,,9.7,10.6,66.8,,,74.3,,,,0.0,,,,,,,,,,,,,650.9846827133479,,587.8391684901532,,,,,,
2011,268,-117.077922,46.781496,CF11GPWW_268_28-K,WW,1.828,1127.0,,,,,,,1018.808,,9.6,9.4,74.8,24.2,,77.9,,,,0.0,,,,,,,,,,,,,616.5207877461706,,557.3347921225383,,,,,,
2011,269,-117.077504,46.78166,CF11GPWW_269_29-K,WW,1.828,688.0,,,,,,,624.704,,9.2,10.1,74.7,27.5,,79.3,,,,0.0,,,,,,,,,,,,,376.36761487964986,,341.74179431072207,,,,,,
2011,270,-117.077086,46.781434,CF11GPSW_270_30-K,SW,1.828,724.0,,,,,,,653.048,,9.8,7.7,75.9,19.0,,77.1,,,,0.0,,,,,,,,,,,,,396.0612691466083,,357.2472647702407,,,,,,
2011,271,-117.076668,46.781558,CF11GPSW_271_31-K,SW,1.828,687.0,,,,,,,620.361,,9.7,8.7,74.2,22.6,,76.1,,,,0.0,,,,,,,,,,,,,375.8205689277899,,339.3659737417943,,,,,,
2011,272,-117.08559,46.781812,CF11GPGB_272_9-L,GB,1.828,796.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,435.44857768052515,,,,,,,,
2011,273,-117.085172,46.78193,CF11GPGB_273_10-L,GB,1.828,283.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,154.81400437636762,,,,,,,,
2011,274,-117.084754,46.781778,CF11GPGB_274_11-L,GB,1.828,461.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,252.18818380743983,,,,,,,,
2011,275,-117.08435697,46.78187778,CF11GPGB_275_12-L,GB,0.0,541.0,,,,,,,,,,,,,,,,,,1.828,1031.0,,,,,,,,,,,,295.9518599562363,,,490.0,,268.0525164113785,,,
2011,276,-117.083918,46.78182,CF11GPGB_276_13-L,GB,1.828,442.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,241.79431072210065,,,,,,,,
2011,277,-117.0835,46.781883,CF11GPSW_277_14-L,SW,1.828,671.0,,,,,,,604.571,,9.9,8.6,73.8,22.4,,76.4,,,,0.0,,,,,,,,,,,,,367.0678336980306,,330.7281181619256,,,,,,
2011,278,-117.083082,46.781804,CF11GPSW_278_15-L,SW,1.828,705.0,,,,,,,638.73,,9.4,8.3,75.8,20.8,,78.8,,,,0.0,,,,,,,,,,,,,385.66739606126913,,349.4146608315098,,,,,,
2011,279,-117.08265008,46.78185937,CF11GPWW_279_16-L,WW,1.828,1132.0,,,,,,,1031.252,,8.9,8.5,77.9,21.1,,77.9,,,,0.0,,,,,,,,,,,,,619.2560175054705,,564.1422319474835,,,,,,
2011,280,-117.082246,46.78191,CF11GPWW_280_17-L,WW,1.828,1451.0,,,,,,,1318.959,,9.1,8.1,77.8,19.3,,77.0,,,,0.0,,,,,,,,,,,,,793.7636761487964,,721.531181619256,,,,,,
2011,281,-117.08181228,46.78170481,CF11GPWW_281_18-L,WW,1.828,1391.0,,,,,,,1263.028,,9.2,8.9,76.6,22.8,,77.7,,,,0.0,,,,,,,,,,,,,760.9409190371991,,690.9343544857768,,,,,,
2011,282,-117.08141,46.781851,CF11GPWW_282_19-L,WW,1.828,1426.0,,,,,,,1296.234,,9.1,8.6,77.2,21.4,,80.0,,,,0.0,,,,,,,,,,,,,780.0875273522976,,709.0995623632384,,,,,,
2011,283,-117.080992,46.781853,CF11GPWW_283_20-L,WW,1.828,1179.0,,,,,,,1070.532,,9.2,7.8,77.7,17.8,,76.3,,,,0.0,,,,,,,,,,,,,644.9671772428884,,585.6301969365426,,,,,,
2011,284,-117.080574,46.781709,CF11GPWW_284_21-L,WW,1.828,1259.0,,,,,,,1144.431,,9.1,8.0,77.3,18.7,,76.8,,,,0.0,,,,,,,,,,,,,688.7308533916848,,626.0563457330416,,,,,,
2011,285,-117.080156,46.781972,CF11GPWW_285_22-L,WW,1.828,995.0,,,,,,,901.47,,9.4,9.1,75.5,23.0,,77.7,,,,0.0,,,,,,,,,,,,,544.3107221006564,,493.14551422319477,,,,,,
2011,286,-117.079738,46.781943,CF11GPWW_286_23-L,WW,1.828,1141.0,,,,,,,1037.169,,9.1,9.5,75.9,25.3,,79.4,,,,0.0,,,,,,,,,,,,,624.17943107221,,567.379102844639,,,,,,
2011,287,-117.07932,46.781907,CF11GPSW_287_24-L,SW,1.828,933.0,,,,,,,843.432,,9.6,8.0,75.7,19.7,,81.3,,,,0.0,,,,,,,,,,,,,510.3938730853391,,461.3960612691466,,,,,,
2011,288,-117.07886619,46.78180208,CF11GPGB_288_25-L,GB,1.828,545.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,298.14004376367615,,,,,,,,
2011,289,-117.078484,46.78184,CF11GPGB_289_26-L,GB,1.828,594.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,324.945295404814,,,,,,,,
2011,290,-117.078066,46.781845,CF11GPSB_290_27-L,SB,1.828,773.0,,,,,,,707.295,,8.5,10.1,67.2,,,72.7,,,,0.0,,,,,,,,,,,,,422.86652078774614,,386.9228665207877,,,,,,
2011,291,-117.077648,46.781782,CF11GPWW_291_28-L,WW,1.828,601.0,,,,,,,544.506,,9.4,6.9,77.3,15.2,,76.3,,,,0.0,,,,,,,,,,,,,328.7746170678337,,297.8698030634573,,,,,,
2011,292,-117.07723,46.781946,CF11GPWW_292_29-L,WW,1.828,531.0,,,,,,,480.555,,9.5,14.0,68.3,37.9,,80.1,,,,0.0,,,,,,,,,,,,,290.48140043763675,,262.88566739606125,,,,,,
2011,293,-117.076812,46.78172,CF11GPSW_293_30-L,SW,1.828,541.0,,,,,,,487.441,,9.9,8.8,74.1,23.0,,75.3,,,,0.0,,,,,,,,,,,,,295.9518599562363,,266.6526258205689,,,,,,
2011,297,-117.085536,46.782098,CF11GPGB_297_9-M,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grain note: Alfalfa,,,,,,,,,
2011,298,-117.085118,46.782216,CF11GPGB_298_10-M,GB,1.828,811.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,443.6542669584245,,,,,,,,
2011,299,-117.0847,46.782064,CF11GPGB_299_11-M,GB,1.828,419.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,229.21225382932167,,,,,,,,
2011,300,-117.084282,46.782153,CF11GPGB_300_12-M,GB,1.828,469.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,256.5645514223195,,,,,,,,
2011,301,-117.083864,46.782106,CF11GPGB_301_13-M,GB,1.828,487.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,266.41137855579865,,,,,,,,
2011,302,-117.08343026,46.78215462,CF11GPSW_302_14-M,SW,1.828,863.0,,,,,,,779.289,,9.7,9.6,73.5,26.2,,80.0,,,,0.0,,,,,,,,,,,,,472.1006564551422,,426.3068927789934,,,,,,
2011,303,-117.08301227,46.78207922,CF11GPSW_303_15-M,SW,1.828,553.0,,,,,,,502.124,,9.2,9.7,73.9,25.7,,75.5,,,,0.0,,,,,,,,,,,,,302.5164113785558,,274.68490153172866,,,,,,
2011,304,-117.08261,46.782159,CF11GPSW_304_16-M,SW,1.828,553.0,,,,,,,498.806,,9.8,7.6,75.7,17.9,,75.8,,,,0.0,,,,,,,,,,,,,302.5164113785558,,272.8698030634573,,,,,,
2011,305,-117.082192,46.782196,CF11GPWW_305_17-M,WW,1.828,1267.0,,,,,,,1151.703,,9.1,8.0,77.1,18.9,,77.5,,,,0.0,,,,,,,,,,,,,693.1072210065645,,630.0344638949672,,,,,,
2011,306,-117.081774,46.781998,CF11GPWW_306_18-M,WW,1.828,1476.0,,,,,,,1343.16,,9.0,9.3,76.9,24.5,,77.9,,,,0.0,,,,,,,,,,,,,807.4398249452954,,734.7702407002189,,,,,,
2011,307,-117.081356,46.782137,CF11GPWW_308_19-M,WW,1.828,1431.0,,,,,,,1305.072,,8.8,9.9,74.6,26.7,,80.2,,,,0.0,,,,,,,,,,,,,782.8227571115973,,713.9343544857767,,,,,,
2011,308,-117.080938,46.782139,CF11GPWW_308_20-M,WW,1.828,1299.0,,,,,,,1180.791,,9.1,9.7,75.5,25.8,,77.7,,,,0.0,,,,,,,,,,,,,710.6126914660831,,645.9469365426695,,,,,,
2011,309,-117.08049902,46.78197702,CF11GPWW_309_21-M,WW,1.828,1248.0,,,,,,,1134.432,,9.1,9.2,75.9,23.7,,78.4,,,,0.0,,,,,,,,,,,,,682.7133479212254,,620.5864332603938,,,,,,
2011,310,-117.080102,46.782258,CF11GPWW_310_22-M,WW,1.828,993.0,,,,,,,900.651,,9.3,9.9,75.3,26.6,,78.5,,,,0.0,,,,,,,,,,,,,543.2166301969365,,492.6974835886214,,,,,,
2011,311,-117.079684,46.782229,CF11GPWW_311_23-M,WW,1.828,1232.0,,,,,,,1114.96,,9.5,9.4,75.5,24.2,,79.5,,,,0.0,,,,,,,,,,,,,673.960612691466,,609.9343544857768,,,,,,
2011,312,-117.07930181,46.78221346,CF11GPWW_312_24-M,WW,1.828,946.0,,,,,,,857.076,,9.4,10.2,74.7,27.5,,79.8,,,,0.0,,,,,,,,,,,,,517.5054704595186,,468.85995623632385,,,,,,
2011,313,-117.078848,46.782114,CF11GPSW_313_25-M,SW,1.828,869.0,,,,,,,785.576,,9.6,7.6,75.5,19.5,,79.0,,,,0.0,,,,,,,,,,,,,475.38293216630194,,429.74617067833697,,,,,,
2011,314,-117.07843,46.782126,CF11GPGB_314_26-M,GB,1.828,274.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,149.890590809628,,,,,,,,
2011,315,-117.07804184,46.78214737,CF11GPGB_315_27-M,GB,1.828,249.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,136.2144420131291,,,,,,,,
2011,316,-117.077594,46.782068,CF11GPSB_316_28-M,SB,1.828,1237.0,,,,,,,1125.67,,9.0,10.6,66.9,,,73.1,,,,0.0,,,,,,,,,,,,,676.6958424507659,,615.793216630197,,,,,,
2011,323,-117.08513522,46.78249247,CF11GPGB_323_10-N,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grain note: Alfalfa,,,,,,,,,
2011,324,-117.084751,46.78235,CF11GPGB_324_11-N,GB,1.828,500.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,273.5229759299781,,,,,,,,
2011,325,-117.084333,46.782439,CF11GPGB_325_12-N,GB,1.828,483.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,264.2231947483589,,,,,,,,
2011,326,-117.083915,46.782392,CF11GPGB_326_13-N,GB,1.828,506.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,276.80525164113783,,,,,,,,
2011,327,-117.083497,46.782455,CF11GPGB_327_14-N,GB,1.828,455.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,248.9059080962801,,,,,,,,
2011,328,-117.083079,46.782376,CF11GPSW_328_15-N,SW,1.828,565.0,,,,,,,513.02,,9.2,8.4,76.0,21.3,,79.3,,,,0.0,,,,,,,,,,,,,309.0809628008753,,280.6455142231947,,,,,,
2011,329,-117.08264527,46.78243781,CF11GPSW_329_16-N,SW,1.828,702.0,,,,,,,632.502,,9.9,7.9,75.2,19.2,,79.2,,,,0.0,,,,,,,,,,,,,384.02625820568926,,346.007658643326,,,,,,
2011,330,-117.082243,46.782482,CF11GPSW_330_17-N,SW,1.828,699.0,,,,,,,632.595,,9.5,8.1,75.9,20.3,,78.6,,,,0.0,,,,,,,,,,,,,382.3851203501094,,346.058533916849,,,,,,
2011,331,-117.081825,46.782284,CF11GPWW_331_18-N,WW,1.828,1173.0,,,,,,,1073.295,,8.5,8.5,77.4,20.9,,76.7,,,,0.0,,,,,,,,,,,,,641.6849015317287,,587.1416849015318,,,,,,
2011,332,-117.081407,46.782423,CF11GPWW_332_19-N,WW,1.828,1255.0,,,,,,,1140.795,,9.1,8.8,76.8,22.1,,77.1,,,,0.0,,,,,,,,,,,,,686.542669584245,,624.0672866520788,,,,,,
2011,333,-117.080989,46.782425,CF11GPWW_333_20-N,WW,1.828,1391.0,,,,,,,1261.637,,9.3,9.1,76.0,23.7,,78.5,,,,0.0,,,,,,,,,,,,,760.9409190371991,,690.1734135667396,,,,,,
2011,334,-117.080571,46.782281,CF11GPWW_334_21-N,WW,1.828,1282.0,,,,,,,1164.056,,9.2,9.1,75.7,23.7,,77.2,,,,0.0,,,,,,,,,,,,,701.3129102844639,,636.7921225382933,,,,,,
2011,335,-117.080153,46.782544,CF11GPWW_335_22-N,WW,1.828,1283.0,,,,,,,1163.681,,9.3,8.9,76.3,22.7,,78.7,,,,0.0,,,,,,,,,,,,,701.8599562363238,,636.5869803063457,,,,,,
2011,336,-117.079735,46.782515,CF11GPWW_336_23-N,WW,1.828,803.0,,,,,,,730.73,,9.0,9.8,75.6,25.9,,80.6,,,,0.0,,,,,,,,,,,,,439.27789934354485,,399.7428884026258,,,,,,
2011,337,-117.079317,46.782479,CF11GPWW_337_24-N,WW,1.828,566.0,,,,,,,513.362,,9.3,9.6,74.4,24.8,,77.6,,,,0.0,,,,,,,,,,,,,309.62800875273524,,280.8326039387308,,,,,,
2011,338,-117.07889105,46.78239455,CF11GPSW_338_25-N,SW,1.828,769.0,,,,,,,694.407,,9.7,8.8,74.8,22.6,,78.0,,,,0.0,,,,,,,,,,,,,420.6783369803063,,379.8725382932166,,,,,,
2011,348,-117.084617,46.782636,CF11GPGB_348_11-O,GB,1.828,756.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,413.5667396061269,,,,,,,,
2011,349,-117.084199,46.782725,CF11GPGB_349_12-O,GB,1.828,493.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,269.6936542669584,,,,,,,,
2011,350,-117.083781,46.782678,CF11GPGB_350_13-O,GB,1.828,577.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,315.6455142231947,,,,,,,,
2011,351,-117.083363,46.782741,CF11GPGB_351_14-O,GB,1.828,325.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,177.78993435448578,,,,,,,,
2011,352,-117.08291879,46.78264763,CF11GPSW_352_15-O,SW,1.828,909.0,,,,,,,820.827,,9.7,9.5,73.6,25.8,,79.8,,,,0.0,,,,,,,,,,,,,497.2647702407002,,449.0300875273523,,,,,,
2011,353,-117.082527,46.782731,CF11GPSW_353_16-O,SW,0.0,875.0,,,,,,,790.125,,9.7,8.6,74.9,21.8,,79.5,,,,1.828,1793.0,,,,,,,,,,,,478.6652078774617,,432.2346827133479,918.0,,502.1881838074398,,,
2011,354,-117.082109,46.782768,CF11GPSW_354_17-O,SW,1.828,845.0,,,,,,,761.345,,9.9,7.5,73.8,18.5,,79.1,,,,0.0,,,,,,,,,,,,,462.253829321663,,416.4907002188184,,,,,,
2011,355,-117.081691,46.78257,CF11GPWW_355_18-O,WW,1.828,1333.0,,,,,,,1211.6970000000001,,9.1,8.6,75.9,20.9,,78.5,,,,0.0,,,,,,,,,,,,,729.2122538293216,,662.8539387308534,,,,,,
2011,356,-117.081273,46.782709,CF11GPWW_356_19-O,WW,1.828,1494.0,,,,,,,1355.058,,9.3,9.1,75.7,23.9,,77.5,,,,0.0,,,,,,,,,,,,,817.2866520787746,,741.2789934354486,,,,,,
2011,357,-117.080855,46.782711,CF11GPWW_357_20-O,WW,1.828,1450.0,,,,,,,1316.6,,9.2,9.5,75.7,24.9,,78.4,,,,0.0,,,,,,,,,,,,,793.2166301969365,,720.2407002188183,,,,,,
2011,358,-117.08041408,46.78255608,CF11GPWW_358_21-O,WW,1.828,1125.0,,,,,,,1021.5,,9.2,9.1,76.0,23.6,,77.9,,,,0.0,,,,,,,,,,,,,615.4266958424507,,558.8074398249453,,,,,,
2011,359,-117.080019,46.78283,CF11GPWW_359_22-O,WW,1.828,1033.0,,,,,,,945.1949999999999,,8.5,8.2,78.8,20.2,,77.5,,,,0.0,,,,,,,,,,,,,565.0984682713348,,517.0650984682712,,,,,,
2011,360,-117.079601,46.782801,CF11GPWW_360_23-O,WW,1.828,1165.0,,,,,,,1060.15,,9.0,7.8,77.8,18.4,,77.2,,,,0.0,,,,,,,,,,,,,637.308533916849,,579.9507658643327,,,,,,
2011,371,-117.08422983,46.78296597,CF11GPGB_371_12-P,GB,1.828,709.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,387.85557986870896,,,,,,,,
2011,372,-117.083798,46.782964,CF11GPGB_372_13-P,GB,1.828,490.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,268.0525164113785,,,,,,,,
2011,373,-117.08338,46.783027,CF11GPGB_373_14-P,GB,1.828,459.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,251.0940919037199,,,,,,,,
2011,374,-117.082962,46.782948,CF11GPGB_374_15-P,GB,1.828,519.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,283.91684901531727,,,,,,,,
2011,375,-117.08252827,46.78300622,CF11GPSW_375_16-P,SW,1.828,705.0,,,,,,,635.205,,9.9,8.3,74.7,21.2,,78.6,,,,0.0,,,,,,,,,,,,,385.66739606126913,,347.4863238512035,,,,,,
2011,376,-117.082126,46.783054,CF11GPSW_376_17-P,SW,1.828,732.0,,,,,,,660.996,,9.7,8.0,75.4,19.9,,79.1,,,,0.0,,,,,,,,,,,,,400.43763676148797,,361.5951859956236,,,,,,
2011,377,-117.08165033,46.78282132,CF11GPWW_377_18-P,WW,1.828,1627.0,,,,,,,1480.57,,9.0,8.7,77.2,21.6,,77.4,,,,0.0,,,,,,,,,,,,,890.0437636761487,,809.9398249452953,,,,,,
2011,378,-117.08129,46.782995,CF11GPWW_378_19-P,WW,1.828,1392.0,,,,,,,1268.112,,8.9,8.3,77.2,20.2,,77.1,,,,0.0,,,,,,,,,,,,,761.487964989059,,693.7155361050328,,,,,,
2011,379,-117.080872,46.782997,CF11GPWW_379_20-P,WW,1.828,1355.0,,,,,,,1231.695,,9.1,9.6,75.8,25.6,,78.6,,,,0.0,,,,,,,,,,,,,741.2472647702407,,673.7937636761487,,,,,,
2011,380,-117.080454,46.782853,CF11GPWW_380_21-P,WW,1.828,1457.0,,,,,,,1322.956,,9.2,10.0,75.1,26.9,,77.6,,,,0.0,,,,,,,,,,,,,797.0459518599562,,723.7177242888401,,,,,,
2011,381,-117.080036,46.783116,CF11GPWW_381_22-P,WW,1.828,1118.0,,,,,,,1012.908,,9.4,7.6,77.3,17.1,,76.8,,,,0.0,,,,,,,,,,,,,611.5973741794311,,554.1072210065645,,,,,,
2011,394,-117.08390985,46.78312585,CF11GPGB_394_13-Q,GB,1.828,346.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,189.27789934354485,,,,,,,,
2011,395,-117.083498,46.783313,CF11GPGB_395_14-Q,GB,1.828,476.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,260.3938730853392,,,,,,,,
2011,396,-117.08308,46.783234,CF11GPGB_396_15-Q,GB,1.828,372.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,203.50109409190372,,,,,,,,
